,STOCK_SYMBOL,STOCK CODE,SECTOR,SUBSECTOR,MKT,OPEN,LAST,CHG%,CHG,VOL,MKT CAP,BETA_5Y,INTERCEPT_5Y,R-SQUARED_5Y,P-VALUE_5Y,BETA STANDARD ERROR_5Y,NORMALITY TEST_5Y,annualized_standard_deviation_of_equity_5Y,annualized_excess_return_of_equity_5Y
758,CAELY,7154,CONSUMER PRODUCTS & SERVICES,PERSONAL GOODS,MAIN,0.305,0.305,0.0,0.0,20000.0,78764000.0,1.247334734789096,0.011201103740933832,0.04824222785057136,3.2475923908863284e-14,0.16231908726276684,normal,1.925542239952801,-0.04797227221073852
759,EDEN,7471,UTILITIES,ELECTRICITY,MAIN,0.155,0.17,9.68,0.015,4885000.0,78100000.0,1.1509893159519116,0.006916469792749104,0.04061421877752389,3.690144962147973e-12,0.16389507996184677,normal,1.4474019606496622,-0.003227631057636682
760,FIHB,8605,CONSUMER PRODUCTS & SERVICES,HOUSEHOLD GOODS,MAIN,0.555,0.555,0.0,0.0,221000.0,77955000.0,0.6851672718061534,-0.011659002686091952,0.011139817098594521,0.00030407580760743514,0.18913071402850676,normal,1.3600010861218832,0.027895760557565374
761,KHJB,0210,CONSUMER PRODUCTS & SERVICES,RETAILERS,ACE,0.0,0.205,0.0,0.0,0.0,77900000.0,,,,,,,1.261728593871302,0.009297413486357264
762,SINARAN,5172,CONSUMER PRODUCTS & SERVICES,PERSONAL GOODS,MAIN,0.085,0.085,0.0,0.0,69000.0,77772000.0,1.7329309786292058,0.03183475128656085,0.0368394279729009,3.808729177129142e-11,0.25960389951382046,normal,4.0143086259285745,-0.023523736881192914
763,OCB,5533,CONSUMER PRODUCTS & SERVICES,FOOD& BEVERAGES,MAIN,0.0,0.755,0.0,0.0,0.0,77652000.0,0.49727753481432696,-0.01954795938828046,0.016019529411400096,1.4472710713823095e-05,0.1141837336017879,normal,1.4178625981230641,0.0795996826293246
764,CHUAN,7016,INDUSTRIAL PRODUCTS & SERVICES,BUILDING MATERIALS,MAIN,0.41,0.46,6.98,0.03,100000.0,77588000.0,1.148975203667793,0.006426504816871972,0.08165337108086204,2.290725576624582e-23,0.11289220399172066,normal,1.6623351138578588,0.046475546177704
765,EVD,0174,TECHNOLOGY,SOFTWARE,ACE,0.19,0.195,0.0,0.0,26000.0,77545000.0,2.1606861180722414,0.053664037296029136,0.005258124522469912,0.013221395053613574,0.8706998827547587,normal,18.415802803344967,0.1314078559975851
766,UMS,7137,INDUSTRIAL PRODUCTS & SERVICES,"INDUSTRIAL MATERIALS, COMPONENTS & EQUIPMENT",MAIN,0.0,1.9,0.0,0.0,0.0,77311000.0,0.33521461140982545,-0.026571976271499365,0.01787240796459193,4.5912405385263264e-06,0.07280352363339905,normal,0.9603718861710507,0.0246294981266848
767,WARISAN,5016,CONSUMER PRODUCTS & SERVICES,"TRAVEL, LEISURE & HOSPITALITY",MAIN,0.0,1.15,0.0,0.0,0.0,77280000.0,0.14935794224775323,-0.03429683459932558,0.004374999104407602,0.02384508686207134,0.06601220982324887,normal,1.1610534345183816,-0.009283635308479088
768,MALPAC,4936,PLANTATION,PLANTATION,MAIN,0.0,1.03,0.0,0.0,0.0,77250000.0,0.4792114344036848,-0.020149824225903428,0.00804124428799656,0.0021676249197984483,0.15593707695310746,normal,2.7759509767013393,0.07616114699616894
769,LAMBO,0018,TECHNOLOGY,SOFTWARE,ACE,0.05,0.05,0.0,0.0,55000.0,77025000.0,1.678309080316033,0.026888718465150327,0.01840164132521457,3.309255633591795e-06,0.35912663205798107,normal,4.424471235728374,-0.36772504525018235
770,SYCAL,9717,CONSTRUCTION,CONSTRUCTION,MAIN,0.0,0.185,0.0,0.0,0.0,77020000.0,0.03603084212773618,-0.038637946660089975,0.00014721546746099354,0.6788307276488525,0.0869966960032356,normal,1.3774751847093976,-0.04208026707535861
771,ORGABIO,0252,CONSUMER PRODUCTS & SERVICES,FOOD& BEVERAGES,ACE,0.315,0.31,-3.13,-0.01,1488000.0,76839000.0,,,,,,,,
772,MFGROUP,03015,CONSUMER PRODUCTS & SERVICES,CONSUMER SERVICES,LEAP,0.0,0.24,0.0,0.0,0.0,76796000.0,,,,,,,0.05731431496607175,0.003535303790361155
773,OLYMPIA,3018,CONSUMER PRODUCTS & SERVICES,"TRAVEL, LEISURE & HOSPITALITY",MAIN,0.075,0.075,0.0,0.0,658000.0,76757000.0,1.0503662057848204,0.002062859995569599,0.07934489453835701,1.002746509097964e-22,0.10482545763241974,normal,1.8860999758733745,-0.02631499613261923
774,MTRONIC,0043,INDUSTRIAL PRODUCTS & SERVICES,INDUSTRIAL SERVICES,MAIN,0.05,0.05,0.0,0.0,55261000.0,76459000.0,2.692356179047681,0.06893364144136213,0.045423526342720934,1.8719522451773373e-13,0.3616050530705485,normal,7.1293572306116335,-0.25575958882760297
775,YXPM,0250,CONSUMER PRODUCTS & SERVICES,PERSONAL GOODS,ACE,0.205,0.205,-2.38,-0.005,3048000.0,76291000.0,,,,,,,,
776,XOX,0165,TELECOMMUNICATIONS & MEDIA,TELECOMMUNICATIONS SERVICE PROVIDERS,ACE,0.015,0.015,-25.0,-0.005,1165000.0,75762000.0,1.5021276467986644,0.020547272571411347,0.02900995446807347,4.7681334307752675e-09,0.2546113396462105,normal,2.8256395497954894,-0.307810439920174
777,TURBO,5167,INDUSTRIAL PRODUCTS & SERVICES,"INDUSTRIAL MATERIALS, COMPONENTS & EQUIPMENT",MAIN,0.0,0.7,0.0,0.0,0.0,75600000.0,0.2582726055385091,-0.02933574796809295,0.00887836115809324,0.001270414437884962,0.07994889331978508,normal,1.136607193111661,0.014879667038045774
778,ORNA,5065,INDUSTRIAL PRODUCTS & SERVICES,PACKAGING MATERIALS,MAIN,1.0,1.0,0.0,0.0,75000.0,75251000.0,1.0992928760912706,0.004231578385308847,0.13370614037920706,3.1133618552302597e-38,0.08197990159890094,normal,0.9386439172183874,-0.004593185582549175
779,UMSNGB,7227,INDUSTRIAL PRODUCTS & SERVICES,"INDUSTRIAL MATERIALS, COMPONENTS & EQUIPMENT",MAIN,0.0,0.94,0.0,0.0,0.0,75200000.0,0.0038348741811307496,-0.03976664603733154,2.093389076739941e-06,0.9606215506692299,0.07765380227867828,normal,1.4499073002655591,0.029736365595445235
780,LYSAGHT,9199,INDUSTRIAL PRODUCTS & SERVICES,METALS,MAIN,0.0,1.8,0.0,0.0,0.0,74844000.0,0.35732939186632157,-0.02607806918069449,0.023928575317586753,1.091983743217312e-07,0.06686335369468802,normal,1.0308505926785867,-0.015402807156718268
781,TRIMODE,0199,TRANSPORTATION & LOGISTICS,TRANSPORTATION & LOGISTICS SERVICES,ACE,0.445,0.45,1.12,0.005,16000.0,74700000.0,,,,,,,1.4938520942523648,0.028846090456815077
782,ENCORP,6076,PROPERTY,PROPERTY,MAIN,0.23,0.235,2.17,0.005,85000.0,74421000.0,0.6351333952299314,-0.014731320294757932,0.014802570324827877,3.082176742502903e-05,0.15180813830825904,normal,2.779214863995767,0.017960151787884904
783,PENSONI,9997,CONSUMER PRODUCTS & SERVICES,HOUSEHOLD GOODS,MAIN,0.55,0.57,3.64,0.02,242000.0,73911000.0,0.20799169466769712,-0.031413570589878204,0.0038476922680800905,0.03410802174992896,0.09804958011008702,normal,1.4471519905141912,0.0564994143642652
784,TOYOVEN,7173,INDUSTRIAL PRODUCTS & SERVICES,CHEMICALS,MAIN,0.64,0.625,-1.57,-0.01,615000.0,73564000.0,0.6432112896115982,-0.012921326068511586,0.007888586901116535,0.002390343612691552,0.21133494329104896,normal,3.6555339005818297,-0.03498684732341539
785,AFUJIYA,5198,INDUSTRIAL PRODUCTS & SERVICES,AUTO PARTS,MAIN,0.0,0.405,0.0,0.0,0.0,72900000.0,0.6103317269880213,-0.014881041815586554,0.018128675836022613,3.91798530343325e-06,0.13159737623680254,normal,1.3110487080765334,0.010065151026024566
786,KSSC,5192,INDUSTRIAL PRODUCTS & SERVICES,"INDUSTRIAL MATERIALS, COMPONENTS & EQUIPMENT",MAIN,0.56,0.56,-5.08,-0.03,69000.0,72576000.0,1.3591347981672495,0.01610829426379523,0.032866245144001244,4.424704956764493e-10,0.21600698482078148,normal,2.411218911063066,0.04250246625170373
787,LFECORP,7170,INDUSTRIAL PRODUCTS & SERVICES,INDUSTRIAL ENGINEERING,MAIN,0.09,0.09,-14.29,-0.015,10000.0,72122000.0,0.9601063495510476,-0.0014581543948034847,0.029930286870859114,2.7040979114803044e-09,0.16014095431741462,normal,1.5986354889229,-0.012688163302778221
788,BTECH,0011,UTILITIES,"GAS, WATER & MULTI-UTILITIES",ACE,0.285,0.285,0.0,0.0,34000.0,71820000.0,1.1087930852851071,0.0050681210333631405,0.07307351964495372,5.446103661288193e-21,0.11569915252593163,normal,1.2195670684505333,-0.04038512560072238
789,CARZO,03048,CONSUMER PRODUCTS & SERVICES,FOOD& BEVERAGES,LEAP,0.81,0.81,-10.0,-0.09,0.0,71499000.0,,,,,,,,
790,OVH,0220,ENERGY,"ENERGY INFRASTRUCTURE, EQUIPMENT & SERVICES",ACE,0.165,0.17,-2.86,-0.005,196000.0,71390000.0,,,,,,,1.6564395530999367,-0.11545057095964406
791,MINETEC,7219,INDUSTRIAL PRODUCTS & SERVICES,BUILDING MATERIALS,MAIN,0.06,0.06,0.0,0.0,402000.0,71305000.0,1.2952439396356419,0.01193132357126124,0.06643262929513194,3.649735554827193e-19,0.14225604085163113,normal,1.7836601724420365,-0.17320878680691942
792,QUALITY,7544,INDUSTRIAL PRODUCTS & SERVICES,BUILDING MATERIALS,MAIN,0.0,1.23,0.0,0.0,0.0,71293000.0,0.3320861785592917,-0.02604788868369129,0.00477091709318376,0.01828088831369533,0.14052332988655425,normal,2.167645418468494,0.04116343707193515
793,THRIVEN,7889,PROPERTY,PROPERTY,MAIN,0.125,0.13,-3.7,-0.005,130000.0,71103000.0,0.6874168525250782,-0.012186670133167342,0.019996463197661875,1.2350195938595583e-06,0.140991989804266,normal,1.2590642383226232,-0.05337259151566576
794,SNTORIA,5213,PROPERTY,PROPERTY,MAIN,0.12,0.125,4.17,0.005,8388000.0,70910000.0,0.5465505225887731,-0.019185920287797545,0.02070022507523662,7.997625335690074e-07,0.11013811638037538,normal,1.8931551850401036,0.004545690916766709
795,SERSOL,0055,INDUSTRIAL PRODUCTS & SERVICES,CHEMICALS,ACE,0.13,0.13,0.0,0.0,439000.0,70676000.0,1.2948655823334274,0.01314071326338067,0.05214661504474309,2.8528567999743602e-15,0.16174067309035564,normal,2.522832915278174,0.022033065632559357
796,XINHWA,5267,TRANSPORTATION & LOGISTICS,TRANSPORTATION & LOGISTICS SERVICES,MAIN,0.27,0.275,0.0,0.0,64000.0,70306000.0,0.6067436637220857,-0.016431598922418817,0.025906255887577716,3.227799080856349e-08,0.10900347381013083,normal,1.3952449650887844,-0.02197114022657809
797,CEPCO,8435,INDUSTRIAL PRODUCTS & SERVICES,BUILDING MATERIALS,MAIN,0.0,0.94,0.0,0.0,0.0,70147000.0,-0.11258975076282002,-0.0440315253008088,0.0006200314393543921,0.3954066539347634,0.13243243350588896,normal,2.2302807499343853,0.07963688246379341
798,JOHAN,3441,FINANCIAL SERVICES,OTHER FINANCIALS,MAIN,0.055,0.06,0.0,0.0,301000.0,70082000.0,1.7223770875428999,0.02862773901186122,0.08560983310836771,1.809924035843124e-24,0.1649184427066208,normal,2.1029408794816007,-0.0902179521425781
799,ACME,7131,PROPERTY,PROPERTY,MAIN,0.185,0.19,2.7,0.005,375000.0,69833000.0,-0.1586357121627676,-0.04577035834349278,0.0005691788943809075,0.4155036692437962,0.1947556094337113,normal,3.615985966626768,-0.0028922622566640577
800,CSH,7165,INDUSTRIAL PRODUCTS & SERVICES,BUILDING MATERIALS,MAIN,0.05,0.05,0.0,0.0,1617000.0,69071000.0,0.7081180223040859,-0.0128072528277163,0.014878198649732562,2.9405744010518986e-05,0.16881556000459425,normal,2.3236296303952333,-0.17890090584788787
801,HUAYANG,5062,PROPERTY,PROPERTY,MAIN,0.19,0.195,0.0,0.0,50000.0,68640000.0,0.8027909658666792,-0.008669344766489714,0.05839939199698805,5.715363350147088e-17,0.09444276994749676,normal,1.29010346011489,-0.0320232570365957
802,AMEDIA,0159,TELECOMMUNICATIONS & MEDIA,MEDIA,MAIN,0.22,0.22,0.0,0.0,339000.0,68487000.0,0.7908637419996696,-0.00618273771113248,0.015434058529709737,2.0816276640246703e-05,0.18506361245837172,normal,2.213735792055135,0.09358954728717883
803,JETSON,9083,INDUSTRIAL PRODUCTS & SERVICES,AUTO PARTS,MAIN,0.255,0.255,0.0,0.0,5576000.0,68332000.0,1.1039466368496382,0.0053518698914461205,0.025024595182086676,5.5571775031205164e-08,0.20188238081932855,normal,3.9001715426069623,0.04516775107087678
804,MMAG,0034,TECHNOLOGY,DIGITAL SERVICES,ACE,0.045,0.04,-11.11,-0.005,1565000.0,68127000.0,1.016826383560878,0.0008122965636799193,0.02311543336586319,1.8026663097583557e-07,0.19366647500463913,normal,3.223353649581652,-0.2500759120771403
805,SEAL,4286,PROPERTY,PROPERTY,MAIN,0.225,0.235,2.17,0.005,190000.0,67920000.0,0.741216068259082,-0.010569276151805751,0.05071122799751124,6.981679814990171e-15,0.09395696315624287,normal,1.3323465380143664,-0.03436603516913017
806,HAILY,0237,CONSTRUCTION,CONSTRUCTION,ACE,0.375,0.38,0.0,0.0,29000.0,67762000.0,,,,,,,,
807,VOLCANO,0232,INDUSTRIAL PRODUCTS & SERVICES,INDUSTRIAL SERVICES,ACE,0.41,0.41,0.0,0.0,22000.0,67650000.0,,,,,,,,
808,TDEX,0132,TECHNOLOGY,SOFTWARE,ACE,0.0,0.08,0.0,0.0,0.0,67504000.0,0.12218300679399845,-0.03485583758654385,0.000565186389097562,0.41714458664403575,0.15053213980101485,normal,2.242457876867025,0.0
809,MELATI,5129,CONSTRUCTION,CONSTRUCTION,MAIN,0.0,0.55,0.0,0.0,0.0,66000000.0,0.3478576881229152,-0.026036909855028007,0.012245211041890946,0.00015197484572584423,0.0915335019844634,normal,1.523082888247657,0.04955478145294023
810,AASIA,7054,PLANTATION,PLANTATION,MAIN,0.0,0.1,0.0,0.0,0.0,65998000.0,1.059377411383263,0.002479797984837051,0.052190271142869116,2.776207886900245e-15,0.13226762344224618,normal,1.4926781520979318,-0.010611611517781672
811,FBBHD,03026,INDUSTRIAL PRODUCTS & SERVICES,INDUSTRIAL SERVICES,LEAP,0.0,0.305,0.0,0.0,0.0,65880000.0,,,,,,,0.18027453501654933,0.008045023392250883
812,ENEST,03025,CONSUMER PRODUCTS & SERVICES,CONSUMER SERVICES,LEAP,0.0,0.14,0.0,0.0,0.0,65100000.0,,,,,,,0.12906043069437415,0.008896879920840206
813,EAH,0154,TECHNOLOGY,DIGITAL SERVICES,ACE,0.01,0.01,0.0,0.0,1020000.0,64517000.0,2.0416047514891007,0.04632725498586899,0.01923436626585483,1.9776334221565887e-06,0.4271224353176105,normal,6.286421024845093,-0.1393070179734579
814,SCBUILD,0109,CONSTRUCTION,CONSTRUCTION,ACE,0.06,0.06,0.0,0.0,219000.0,64445000.0,1.6104538450456003,0.02741818618436149,0.03142141464798744,1.0785241655033098e-09,0.26196295724558843,normal,3.437924519725798,0.03204298321328203
815,GCE,5592,CONSUMER PRODUCTS & SERVICES,"TRAVEL, LEISURE & HOSPITALITY",MAIN,0.325,0.325,-16.67,-0.065,1000.0,64026000.0,0.3966704664959267,-0.024151474186494416,0.01456028661566188,3.583558247034638e-05,0.095608602993385,normal,1.3810578270829001,0.0
816,SHH,7412,CONSUMER PRODUCTS & SERVICES,HOUSEHOLD GOODS,MAIN,0.64,0.64,0.79,0.005,3000.0,63997000.0,0.17572458669380603,-0.03235311739657306,0.001254809165359516,0.22658945136426642,0.1452473030942651,normal,2.5889922551350706,0.10477431277303229
817,SWSCAP,7186,CONSUMER PRODUCTS & SERVICES,HOUSEHOLD GOODS,MAIN,0.26,0.26,0.0,0.0,2828000.0,63512000.0,0.5480243667553517,-0.01866159687154511,0.024693273232223704,6.815997619202405e-08,0.10090627750101792,normal,1.4993376354305505,-0.06822379999994732
818,PGB,0091,ENERGY,"ENERGY INFRASTRUCTURE, EQUIPMENT & SERVICES",MAIN,0.105,0.105,0.0,0.0,13000.0,63456000.0,-10.918662490594768,-0.43959623469478926,0.005917264452406735,0.00856611133311328,4.146266903819959,normal,89.29235329270378,0.18497030028785844
819,JASKITA,8648,INDUSTRIAL PRODUCTS & SERVICES,"INDUSTRIAL MATERIALS, COMPONENTS & EQUIPMENT",MAIN,0.14,0.14,-3.45,-0.005,10000.0,62937000.0,0.5987019844983017,-0.01556461003035945,0.02472315396728508,6.691630052186209e-08,0.11016908822163515,normal,1.8099229999180317,0.05559187959495038
820,NETX,0020,TECHNOLOGY,SOFTWARE,ACE,0.075,0.075,-6.25,-0.005,19000.0,62698000.0,1.8404972809068099,0.03498602556395115,0.029366502163150097,3.827568998267519e-09,0.310008602042,normal,2.7751729719930665,-0.18282901570181398
821,SYSTECH,0050,TECHNOLOGY,SOFTWARE,ACE,0.18,0.18,0.0,0.0,111000.0,62587000.0,1.7334341588667481,0.029765951010209797,0.08492134988995557,2.8169887571927617e-24,0.1667113447642662,normal,3.2101795199112724,-0.007202987019974572
822,MESB,7234,CONSUMER PRODUCTS & SERVICES,PERSONAL GOODS,MAIN,0.53,0.535,0.94,0.005,395000.0,62368000.0,0.45392441845889664,-0.021133552790948328,0.008331946708639343,0.0017998707061281046,0.14508766879781068,normal,1.5093802627913095,0.10423341449932444
823,STELLA,5006,CONSTRUCTION,CONSTRUCTION,MAIN,0.0,0.925,0.0,0.0,0.0,61975000.0,0.19617266232913436,-0.03075536921933131,0.0016955561213545596,0.15979645592536032,0.13946041108387844,normal,1.7838435582478969,0.020513713503719444
824,ANCOMLB,0048,TRANSPORTATION & LOGISTICS,TRANSPORTATION & LOGISTICS SERVICES,ACE,0.135,0.13,-3.7,-0.005,1360000.0,61527000.0,0.9530123131730727,0.0017639292900902548,0.003262875482442533,0.051074406123392806,0.48800651059437306,normal,3.1693346519918926,-0.1486633491018945
825,AMTEL,7031,TELECOMMUNICATIONS & MEDIA,TELECOMMUNICATIONS EQUIPMENT,MAIN,0.605,0.63,6.78,0.04,976000.0,61459000.0,0.07969337485987113,-0.03589392083344342,0.0003024167611076547,0.5528604682565901,0.1342426906697437,normal,2.6433533301032703,0.028751782908903678
826,INNITY,0147,TELECOMMUNICATIONS & MEDIA,MEDIA,ACE,0.0,0.44,0.0,0.0,0.0,61338000.0,0.0465866366028849,-0.03781963948424228,7.94722384139736e-05,0.7609611656393891,0.15309937355897388,normal,2.559449711258629,0.025487534123668
827,JOE,7096,INDUSTRIAL PRODUCTS & SERVICES,AUTO PARTS,MAIN,0.02,0.02,0.0,0.0,969000.0,61182000.0,0.421432976940693,-0.02359142414193381,0.005840229985745306,0.009009780397322852,0.1610937423992731,normal,2.797442325498658,-0.22479428545819102
828,EDUSPEC,0107,TECHNOLOGY,SOFTWARE,ACE,0.02,0.02,0.0,0.0,5341000.0,60926000.0,1.2021775789441533,0.00867338659796723,0.014653400863127863,3.3818481194127954e-05,0.28882245622906544,normal,4.009159587906515,-0.07712402061723411
829,TPC,7176,CONSUMER PRODUCTS & SERVICES,AGRICULTURAL PRODUCTS,MAIN,0.0,0.195,0.0,0.0,0.0,60105000.0,-0.22672703273404654,-0.04941204978642387,0.0048324607662949305,0.017544765644409273,0.09532444250042009,normal,1.3234835567972345,-0.0341429038594101
830,LBICAP,8494,PROPERTY,PROPERTY,MAIN,0.0,0.53,0.0,0.0,0.0,59298000.0,0.5540615410578713,-0.017846805463093772,0.025729465929672374,3.599288841607128e-08,0.09988940842245711,normal,1.613504038347011,0.0220553706493698
831,FINTEC,0150,FINANCIAL SERVICES,OTHER FINANCIALS,ACE,0.01,0.01,0.0,0.0,31473000.0,59228000.0,1.8503583722644024,0.03484616710649609,0.033436988876560506,3.111595115677486e-10,0.2914703564818071,normal,5.47757837929694,-0.25720055365640837
832,PRG,7168,CONSUMER PRODUCTS & SERVICES,PERSONAL GOODS,MAIN,0.135,0.135,3.85,0.005,172000.0,58031000.0,1.829796927547396,0.03383568621485599,0.04314697559264817,7.685347428162543e-13,0.25245697191530003,normal,2.360411120127095,-0.04374649885718984
833,CNASIA,7986,INDUSTRIAL PRODUCTS & SERVICES,"INDUSTRIAL MATERIALS, COMPONENTS & EQUIPMENT",MAIN,0.305,0.31,0.0,0.0,1580000.0,57945000.0,0.5968661527507777,-0.014293338804701187,0.0065941447117665985,0.005508901344428974,0.21463379755636608,normal,3.762590955511007,0.013747213892583154
834,M&G,5078,TRANSPORTATION & LOGISTICS,TRANSPORTATION & LOGISTICS SERVICES,MAIN,0.07,0.08,14.29,0.01,161000.0,57910000.0,0.964635697225221,-0.0004088363103750478,0.009827515730296766,0.0006956803507044958,0.28368339756342537,normal,5.374589219064468,0.023125585496185153
835,SMETRIC,0203,TECHNOLOGY,SOFTWARE,ACE,0.095,0.1,5.26,0.005,211000.0,57651000.0,,,,,,,1.7213484525329545,-0.0374523643554725
836,TRIVE,0118,TECHNOLOGY,TECHNOLOGY EQUIPMENT,MAIN,0.045,0.045,-10.0,-0.005,502000.0,56863000.0,1.443145660072418,0.02049670261563969,0.009061833002427352,0.0011305021546413247,0.44214269673006085,normal,5.364290893841158,-0.21132772831118674
837,ESAFE,0190,INDUSTRIAL PRODUCTS & SERVICES,AUTO PARTS,ACE,0.0,0.235,0.0,0.0,0.0,56540000.0,1.31796993807058,0.013410910358569776,0.06809677789711455,1.2754623175185764e-19,0.14284487615914285,normal,1.568782538692873,0.015285163601180152
838,MCEHLDG,7004,INDUSTRIAL PRODUCTS & SERVICES,AUTO PARTS,MAIN,1.01,1.0,-0.99,-0.01,48000.0,56163000.0,0.11818438917889995,-0.03467265117623079,0.0009495535332905014,0.2928919062043694,0.11231328613823068,normal,1.6649798049730269,0.0739424517849816
839,ZECON,7028,CONSTRUCTION,CONSTRUCTION,MAIN,0.0,0.38,0.0,0.0,0.0,56013000.0,0.7012928002485787,-0.011484676881528176,0.018834074233212164,2.532796138254986e-06,0.14829807287314306,normal,1.1984114571591877,-0.03491373814600074
840,UCREST,0005,TECHNOLOGY,TECHNOLOGY EQUIPMENT,ACE,0.09,0.09,-5.26,-0.005,1006000.0,55969000.0,1.9827996941239063,0.041357528108925457,0.056452940434034794,1.934664091960048e-16,0.23749495004563154,normal,2.5733888088224077,-0.04092967490144339
841,DFX,0131,TECHNOLOGY,DIGITAL SERVICES,ACE,0.075,0.075,0.0,0.0,23000.0,55930000.0,1.1468645986515267,0.0072034004721667,0.03172373382762867,8.951131469741711e-10,0.18563363939845154,normal,1.4615939306365693,-0.06540830723132718
842,PICORP,7201,INDUSTRIAL PRODUCTS & SERVICES,INDUSTRIAL SERVICES,MAIN,0.085,0.085,0.0,0.0,52000.0,55930000.0,1.1564497860444463,0.00672258397361928,0.05996255455291792,2.143608106494458e-17,0.13415174646726288,normal,2.1807035449811316,-0.01764354580372629
843,BPURI,5932,CONSTRUCTION,CONSTRUCTION,MAIN,0.035,0.035,-12.5,-0.005,1619000.0,55918000.0,1.416465610808183,0.0157768585339519,0.07312901275519022,5.2574979598856405e-21,0.14774332247393018,normal,2.2082788689320503,-0.09196843477631189
844,CHEETAH,7209,CONSUMER PRODUCTS & SERVICES,PERSONAL GOODS,MAIN,0.115,0.115,4.55,0.005,1346000.0,55917000.0,0.6486928603564734,-0.012869957753319502,0.009712916221125143,0.0007480143181609727,0.19190305621343326,normal,3.6307988992741933,0.021278172210549506
845,PMHLDG,1287,CONSUMER PRODUCTS & SERVICES,"TRAVEL, LEISURE & HOSPITALITY",MAIN,0.055,0.06,9.09,0.005,346000.0,55732000.0,1.0791110340135273,0.003349284556179319,0.0343200251996947,1.8045068816830775e-10,0.16770498971927056,normal,2.455034246424853,-0.18947601995159102
846,SAPIND,7811,INDUSTRIAL PRODUCTS & SERVICES,AUTO PARTS,MAIN,0.74,0.765,0.0,0.0,12000.0,55673000.0,1.0996447920950756,0.004530752521923309,0.09654347796243634,1.5448431386778428e-27,0.098555670679846,normal,0.9577693003420737,0.07073325985140055
847,ADVPKG,9148,INDUSTRIAL PRODUCTS & SERVICES,PACKAGING MATERIALS,MAIN,2.7,2.7,2.66,0.07,0.0,55361000.0,0.21710111200430532,-0.030981446874674055,0.013608210350293796,6.484629042613103e-05,0.05415309748119228,normal,0.696079660426032,0.027991157444787085
848,MERCURY,8192,CONSTRUCTION,CONSTRUCTION,MAIN,0.0,0.86,0.0,0.0,0.0,55298000.0,0.21451070529508445,-0.03107910837637741,0.0020793814826951026,0.11949243168891104,0.13767875179130737,normal,2.1889171932277525,0.024529385833765183
849,CAMRES,7128,CONSUMER PRODUCTS & SERVICES,HOUSEHOLD GOODS,MAIN,0.28,0.28,1.82,0.005,81000.0,55104000.0,1.0286884732072588,0.0017643338245390133,0.058394458424740676,5.733068995455122e-17,0.12102346867732827,normal,1.572387214500462,0.021908113925522166
850,GOLDETF,0828EA,EXCHANGE TRADED FUND-COMMODITY,COMMODITY FUND,ETF,0.0,2.51,0.0,0.0,0.0,54667000.0,,,,,,,,
851,BIG,7005,INDUSTRIAL PRODUCTS & SERVICES,DIVERSIFIED INDUSTRIALS,MAIN,0.84,0.86,4.24,0.035,11183000.0,54594000.0,0.8593258404036578,-0.0037553724815117054,0.01770115330891833,5.104617345977165e-06,0.18754951443657022,normal,3.0665417785763585,0.06614077720508504
852,IQGROUP,5107,CONSUMER PRODUCTS & SERVICES,HOUSEHOLD GOODS,MAIN,0.62,0.62,0.0,0.0,6000.0,54578000.0,0.866107470358024,-0.005937702913756192,0.020878454595501268,7.164462125310262e-07,0.1737712602264945,normal,2.8779299600317887,0.035696487234734064
853,KEYASIC,0143,TECHNOLOGY,SEMICONDUCTORS,MAIN,0.04,0.04,0.0,0.0,99000.0,54524000.0,1.1737694053350662,0.0078296458165261,0.020365611479615926,9.832758406123296e-07,0.23850808553868358,normal,2.953795691380656,-0.0902179521425781
854,AHB,7315,CONSUMER PRODUCTS & SERVICES,CONSUMER SERVICES,MAIN,0.145,0.145,0.0,0.0,8243000.0,54492000.0,1.3247879570547094,0.013544174513428923,0.04483706077622934,2.6939662792805227e-13,0.17914453859787755,normal,3.0678966218396986,-0.007425494123997289
855,YB-LA,5048LA,INDUSTRIAL PRODUCTS & SERVICES,BUILDING MATERIALS,BOND,0.045,0.045,0.0,0.0,50000.0,54330000.0,,,,,,,,
856,NOVAMSC-PA,0026PA,TECHNOLOGY,SOFTWARE,ACE,0.055,0.055,0.0,0.0,500000.0,54201000.0,,,,,,,,
857,CWG,9423,CONSUMER PRODUCTS & SERVICES,CONSUMER SERVICES,MAIN,0.325,0.33,0.0,0.0,12000.0,54169000.0,0.10088929515695715,-0.03592571112915079,0.000627546973488766,0.3925566743663722,0.11795672134968833,normal,1.7519690788145907,0.021780734375532518
858,PHB,4464,PROPERTY,PROPERTY,MAIN,0.01,0.005,-50.0,-0.005,2088000.0,54106000.0,1.7830661004284587,0.0386870439860917,0.009215906774663723,0.0010250925919393103,0.541657744419202,normal,6.7783310830674255,-0.21622442479595527
859,YKGI,7020,INDUSTRIAL PRODUCTS & SERVICES,METALS,MAIN,0.125,0.12,0.0,0.0,308000.0,53975000.0,1.0095754383486195,0.0009637599066028013,0.034043342425911005,2.1404675771778314e-10,0.15755730258278075,normal,2.0171031526351686,0.020305288953444744
860,HHHCORP,0160,INDUSTRIAL PRODUCTS & SERVICES,INDUSTRIAL SERVICES,ACE,0.125,0.135,8.0,0.01,6244000.0,53884000.0,1.5297728910602886,0.022107623736450643,0.1194525455128639,4.424569518148195e-34,0.12168657746822346,normal,1.7310262316023528,0.022808666336573857
