,STOCK_SYMBOL,STOCK CODE,SECTOR,SUBSECTOR,MKT,OPEN,LAST,CHG%,CHG,VOL,MKT CAP,BETA_5Y,INTERCEPT_5Y,R-SQUARED_5Y,P-VALUE_5Y,BETA STANDARD ERROR_5Y,NORMALITY TEST_5Y,annualized_return_of_equity_5Y,annualized_standard_deviation_of_equity_5Y,SKEWNESS_5Y,PEARSON_KURTOSIS_5Y,FISHER_KURTOSIS_5Y,SHARPE_RATIO_5Y,TREYNOR_RATIO_5Y
531,ASIAPAC,4057,PROPERTY,PROPERTY,MAIN,0.105,0.11,4.76,0.005,325000.0,163773000.0,1.0206398878209235,0.0004844044360100396,0.049054402298101034,3.2752836910095396e-15,0.12787271910689765,not normal,4.440892098500626e-16,0.609608404936826,1.6535346630056826,22.719579508852956,19.719579508852956,-0.0002553276193869879,-0.00015250223379289314
532,LOTUS,8303,CONSUMER PRODUCTS & SERVICES,FOOD& BEVERAGES,MAIN,0.16,0.16,0.0,0.0,100000.0,163036000.0,0.9156421789688598,0.0017372219240335426,0.017026981479331377,4.13584882527134e-06,0.19796767296111148,not normal,2.220446049250313e-16,0.8820259815218356,3.469248332179267,47.12546949982349,44.12546949982349,-0.00017646856901254156,-0.00016998983485702255
533,NOTION,0083,TECHNOLOGY,TECHNOLOGY EQUIPMENT,MAIN,0.32,0.315,0.0,0.0,567000.0,162440000.0,1.7903459482382327,0.0007310031717770913,0.09884345965049014,8.801329548490814e-30,0.15382595837141813,not normal,0.006689411821105162,0.877569760236754,8.01648927744768,156.09316479603743,153.09316479603743,0.007445290681564958,0.003649441028279124
534,FLBHD,5197,INDUSTRIAL PRODUCTS & SERVICES,WOOD & WOOD PRODUCTS,MAIN,1.43,1.43,0.7,0.01,52000.0,162331000.0,0.697577534688381,0.0005853418634165019,0.051446451796257155,6.757509400117695e-16,0.08523387235353891,not normal,-5.551115123125783e-16,0.40183383034387254,-0.4712623876405298,19.73553621063876,16.73553621063876,-0.0003873488268984702,-0.00022312912192814407
535,MMSV,0113,TECHNOLOGY,TECHNOLOGY EQUIPMENT,MAIN,0.78,0.78,0.0,0.0,316000.0,161406000.0,1.3577726551712594,0.0004147318799322024,0.09041132836275982,2.8923978933937956e-27,0.12254756195448213,not normal,-1.1102230246251565e-16,0.646473056620989,5.025520864668962,81.63499482512908,78.63499482512908,-0.00024076774924686067,-0.00011463617432458992
536,GOPENG,2135,PLANTATION,PLANTATION,MAIN,0.385,0.4,-2.44,-0.01,29000.0,161396000.0,-0.0024252280681054945,0.0002379087860064436,3.182284677382279e-07,0.9841865459881363,0.1223346613544892,not normal,-0.005780601439976718,0.5416981996762499,1.9049535081699538,21.97135687099813,18.97135687099813,-0.010958595222055062,2.4477084777454263
537,PARKSON,5657,CONSUMER PRODUCTS & SERVICES,RETAILERS,MAIN,0.135,0.14,3.7,0.005,248000.0,160846000.0,1.0753179771314256,4.6039529384489855e-05,0.028881678900047402,1.7995503449262366e-09,0.1774305030007069,not normal,-0.014712303329293963,1.53862656308011,23.206457407513913,681.6969077592316,678.6969077592316,-0.009663133049205724,-0.013826564335646795
538,MCT,5182,PROPERTY,PROPERTY,MAIN,0.11,0.11,0.0,0.0,118000.0,160270000.0,0.9861611094080567,-0.0010152192016652896,0.04263758160591785,2.229613589498748e-13,0.13297080515711782,not normal,-0.03198121584602409,3.274737500730993,33.42355283421416,1155.754014784529,1152.754014784529,-0.00981357000420391,-0.03258784533503406
539,LSH,03047,INDUSTRIAL PRODUCTS & SERVICES,DIVERSIFIED INDUSTRIALS,LEAP,0.0,0.45,0.0,0.0,0.0,160220000.0,,,,,,,,,,,,,
540,UPA,7757,CONSUMER PRODUCTS & SERVICES,CONSUMER SERVICES,MAIN,0.0,2.01,0.0,0.0,0.0,159959000.0,0.16342805468123484,-2.2485525652697746e-06,0.005722768929031897,0.007772953597995227,0.06129764282994749,not normal,-1.2212453270876722e-15,0.26975066494851685,4.2412293345925995,82.44115822712276,79.44115822712276,-0.0005770138243113897,-0.0009524060180247382
541,ARTRONIQ,0038,INDUSTRIAL PRODUCTS & SERVICES,CHEMICALS,ACE,0.495,0.5,1.01,0.005,7748000.0,158913000.0,1.562680522569181,0.0016522855321948332,0.035162014134237,2.98138948414456e-11,0.2329308679183488,not normal,-5.551115123125783e-16,24.38466553653523,35.04675763582633,1231.523374119756,1228.523374119756,-6.383104273405339e-06,-9.960440444724822e-05
542,RHONEMA,5278,CONSUMER PRODUCTS & SERVICES,AGRICULTURAL PRODUCTS,MAIN,0.7,0.71,0.0,0.0,449000.0,157070000.0,0.3218933681913246,5.034547089082146e-06,0.01362923719415892,3.855942583195725e-05,0.07792249879725828,not normal,-0.0015197837276071935,0.3573384821296507,0.8053893669227484,15.405044867894059,12.405044867894059,-0.004688645847526072,-0.005204933546200382
543,MBRIGHT,2097,CONSUMER PRODUCTS & SERVICES,"TRAVEL, LEISURE & HOSPITALITY",MAIN,0.0,0.08,0.0,0.0,0.0,155788000.0,1.0682488604839202,0.0010318353558376428,0.022752503671479022,9.80324832607897e-08,0.19921711481760612,not normal,8.881784197001252e-16,1.0177179418566793,5.15794863592804,82.31806499722458,79.31806499722458,-0.00015294007935677537,-0.00014570562024270706
544,Y&G,7003,PROPERTY,PROPERTY,MAIN,0.77,0.71,-11.25,-0.09,3000.0,155120000.0,-0.07294848506349844,0.0005218393432833167,0.00016130769939575208,0.6554074660116631,0.16342564943272397,not normal,-4.440892098500626e-16,0.7322699911182575,3.8009041889312813,43.21854215815284,40.21854215815284,-0.000212558024607853,0.002133695616245088
545,GOB,1147,PROPERTY,PROPERTY,MAIN,0.33,0.34,3.03,0.01,3184000.0,154590000.0,0.7825954753002354,0.0006876302041548604,0.022928527236765823,8.739561992378553e-08,0.1453713892269854,not normal,-5.551115123125783e-16,0.6515189790879569,2.4213925937360607,21.340686203460443,18.340686203460443,-0.00023890303703770502,-0.0001988892955611637
546,TASHIN,0211,INDUSTRIAL PRODUCTS & SERVICES,METALS,ACE,0.435,0.44,0.0,0.0,62000.0,153556000.0,1.2075529824096425,0.0006862655111440798,0.07873213878985315,8.170212651721703e-24,0.11754107323973015,not normal,-0.01588109620596534,0.5361794214899623,1.0512420031208891,15.416687994163945,12.416687994163945,-0.029909290483758004,-0.013280366412375271
547,HPPHB,0228,INDUSTRIAL PRODUCTS & SERVICES,PACKAGING MATERIALS,ACE,0.39,0.395,1.28,0.005,17000.0,153430000.0,,,,,,,,,,,,,
548,SYF,7082,CONSUMER PRODUCTS & SERVICES,HOUSEHOLD GOODS,MAIN,0.265,0.265,-1.85,-0.005,87000.0,152139000.0,0.3514410342445269,0.000282415146138854,0.005109652294307782,0.011911208687734202,0.13954392175957583,not normal,0.006579508443527393,0.6712536462048163,5.130762666718406,70.80563203867709,67.80563203867709,0.009569942177678764,0.018278624163923087
549,CAREPLS,0163,HEALTH CARE,HEALTH CARE EQUIPMENT & SERVICES,MAIN,0.275,0.265,-3.64,-0.01,1889000.0,151851000.0,1.5793407616182504,0.0016801186897768246,0.04678058824208759,1.4645584867643364e-14,0.20286445811109033,not normal,6.661338147750939e-16,0.912118783567963,3.1723563321689072,28.405294670131973,25.405294670131973,-0.0001706464833250515,-9.85536918778137e-05
550,XL,7121,CONSUMER PRODUCTS & SERVICES,CONSUMER SERVICES,MAIN,0.69,0.695,0.72,0.005,1425000.0,151627000.0,0.39586020814813183,0.0006781724275109886,0.00872984392241376,0.0010017587273600784,0.1200331341218696,not normal,0.00396837494968838,0.5336244443733962,0.3603346182659853,15.562830756088347,12.562830756088347,0.0071449595817788605,0.009631493664729209
551,TRC,5054,CONSTRUCTION,CONSTRUCTION,MAIN,0.315,0.315,0.0,0.0,35000.0,151357000.0,0.8521579844779019,-0.00019722258203993344,0.06514241639288175,7.57713736271615e-20,0.09186021009122874,not normal,0.0038168996239020814,0.6888008745670003,17.833424413627032,499.8485294601391,496.8485294601391,0.005315396504704474,0.004296444823378594
552,DOMINAN,7169,INDUSTRIAL PRODUCTS & SERVICES,WOOD & WOOD PRODUCTS,MAIN,0.0,0.915,0.0,0.0,0.0,151195000.0,0.41131142954398525,8.161785688635316e-05,0.020411748653798866,4.5187336760363424e-07,0.08108097772260518,not normal,-0.0019305163339358167,0.3658425836721124,2.84265952527211,46.27259153682694,43.27259153682694,-0.005702360222222825,-0.005071986934668897
553,AWC,7579,INDUSTRIAL PRODUCTS & SERVICES,INDUSTRIAL SERVICES,MAIN,0.455,0.47,3.3,0.015,1507000.0,151060000.0,1.2715403722257745,6.686019550824904e-05,0.13079325273859613,1.599302696353242e-39,0.0932750626146835,not normal,0.003891147606068124,0.6113722048522299,12.0006634148506,296.31941380635504,293.31941380635504,0.0061100221986371455,0.00293777360504727
554,GCAP,7676,TRANSPORTATION & LOGISTICS,TRANSPORTATION & LOGISTICS SERVICES,MAIN,0.455,0.47,2.17,0.01,155000.0,150725000.0,0.7945729051101054,0.0009831553347194237,0.025152187821071387,2.0489869045649433e-08,0.1407604996392779,not normal,0.003424734585042888,0.6278534593016443,0.5654729062152324,12.381152046584804,9.381152046584804,0.005206763893421561,0.0041142665465022646
555,DESTINI,7212,INDUSTRIAL PRODUCTS & SERVICES,INDUSTRIAL ENGINEERING,MAIN,0.09,0.09,0.0,0.0,3970000.0,149718000.0,1.6579618038825976,2.3241806635679763e-05,0.06942320574189051,4.31693989843697e-21,0.1727288252610529,not normal,-0.00926085992371306,2.6503027858753483,30.615157588950602,1029.2914067857325,1026.2914067857325,-0.003552993958535276,-0.0056795697973577195
556,UZMA,7250,ENERGY,"ENERGY INFRASTRUCTURE, EQUIPMENT & SERVICES",MAIN,0.4,0.425,7.59,0.03,9787000.0,149613000.0,1.6806485082913918,0.0001374326964081643,0.12430975611229321,1.6134954422445854e-37,0.12693052138559188,not normal,0.00767354237183393,1.1385832985797195,21.800007524323586,656.1082716388823,653.1082716388823,0.006602848046709067,0.004473209283174641
557,INFOTEC,0253,TECHNOLOGY,DIGITAL SERVICES,ACE,0.445,0.41,-8.89,-0.04,13780000.0,148924000.0,,,,,,,,,,,,,
558,LANDMRK,1643,CONSUMER PRODUCTS & SERVICES,"TRAVEL, LEISURE & HOSPITALITY",MAIN,0.225,0.22,15.79,0.03,3000.0,147733000.0,0.9572378988023942,-0.000406287204002785,0.05141754376138146,6.887758946369314e-16,0.11699526539849438,not normal,-0.004695052672873068,1.3007579605497006,26.958002634902005,865.2830420856977,862.2830420856977,-0.0037291353831995174,-0.0050673949931705296
559,METROD,6149,INDUSTRIAL PRODUCTS & SERVICES,METALS,MAIN,1.23,1.23,0.0,0.0,4000.0,147600000.0,0.06856025440763133,6.64977643937008e-05,0.0006826179293583884,0.35854597149019063,0.07464518812413055,not normal,-3.3306690738754696e-16,0.32693658776268647,4.24926715303305,77.86677952804096,74.86677952804096,-0.00047608578732881825,-0.0022702637867439233
560,WTHORSE,5009,INDUSTRIAL PRODUCTS & SERVICES,BUILDING MATERIALS,MAIN,0.0,0.61,0.0,0.0,0.0,146400000.0,0.2795230334989142,-0.00078147162168458,0.015381256424544193,1.2174504006188405e-05,0.06363884153187518,not normal,0.005076412713401979,0.9377799139427326,30.51751303119134,1024.393050323586,1021.3930503235861,0.0052472470112120695,0.017604140843118857
561,PELIKAN,5231,CONSUMER PRODUCTS & SERVICES,CONSUMER SERVICES,MAIN,0.245,0.24,-2.04,-0.005,497000.0,145952000.0,0.8784236258408239,0.0002030418581346024,0.030782184011323672,5.207739433179801e-10,0.14025924876321585,not normal,-0.008131168723266469,0.8124407097949023,9.578934645917961,211.53423408498873,208.53423408498873,-0.010199905649914697,-0.009433738281032252
562,MMIS,03027,INDUSTRIAL PRODUCTS & SERVICES,"INDUSTRIAL MATERIALS, COMPONENTS & EQUIPMENT",LEAP,0.0,0.24,0.0,0.0,0.0,144000000.0,-0.021181014326218283,0.00014254902511959229,6.806260932288007e-05,0.7719136597548493,0.07305403321073874,not normal,0.0,0.3198692045382363,-20.40220046088861,592.0568268981137,589.0568268981137,-0.0004866047139985207,0.00734855566376707
563,REXIT,0106,TECHNOLOGY,SOFTWARE,ACE,0.755,0.76,0.0,0.0,36000.0,143893000.0,0.5784160783064259,0.00028876905288550774,0.044337705802169614,7.300744278636518e-14,0.07641392270085522,not normal,6.661338147750939e-16,0.34329369010788446,0.9695270264250767,11.575843816796743,8.575843816796743,-0.0004534014672442179,-0.0002690967084565351
564,TIENWAH,7374,INDUSTRIAL PRODUCTS & SERVICES,INDUSTRIAL SERVICES,MAIN,0.0,0.98,0.0,0.0,0.0,141848000.0,0.2612864439453169,-6.114135090955542e-06,0.009034164331763135,0.0008164921188506597,0.07786974409120453,not normal,0.002518917986292335,0.3582838721654289,0.6842161537718456,19.391393082903488,16.391393082903488,0.006596077320527256,0.009044740660160948
565,VERSATL,4995,INDUSTRIAL PRODUCTS & SERVICES,PACKAGING MATERIALS,MAIN,0.505,0.505,0.0,0.0,0.0,141450000.0,0.7309112084826791,0.0005650743569326004,0.01803666286397807,2.1350379101279036e-06,0.15346194060185073,not normal,-0.0049263433637762866,0.7196091616083136,2.7979515702379985,30.26518713506568,27.26518713506568,-0.007062157484500872,-0.006952955663544159
566,TOCEAN,7218,TRANSPORTATION & LOGISTICS,TRANSPORTATION & LOGISTICS SERVICES,MAIN,2.17,2.17,0.0,0.0,14000.0,141263000.0,0.47953631518836604,0.002160296797743526,0.005310437434026466,0.010352532709268126,0.18675259927897317,not normal,-4.440892098500626e-16,0.8778880582495884,0.915882879654055,37.273026264010916,34.273026264010916,-0.0001773003531931571,-0.0003245840989760416
567,HPMT,5291,INDUSTRIAL PRODUCTS & SERVICES,"INDUSTRIAL MATERIALS, COMPONENTS & EQUIPMENT",MAIN,0.43,0.43,0.0,0.0,92000.0,141250000.0,0.5651665812088909,0.00028323187473237204,0.037099855115124855,8.396098686152499e-12,0.08193086012080364,not normal,0.0036765607600390826,0.36556981254871446,0.8083797770110603,9.210486935150321,6.210486935150321,0.009631295518359128,0.006229863927404544
568,YEWLEE,0248,INDUSTRIAL PRODUCTS & SERVICES,"INDUSTRIAL MATERIALS, COMPONENTS & EQUIPMENT",ACE,0.255,0.265,3.92,0.01,21063000.0,141095000.0,,,,,,,,,,,,,
569,CENSOF,5195,TECHNOLOGY,SOFTWARE,MAIN,0.25,0.255,2.0,0.005,178000.0,140832000.0,0.9724439870321098,0.0014273065046882503,0.023968593960284036,4.4341593167399333e-08,0.17658008985226276,not normal,0.05154751243279332,0.7831265011185194,2.2469417324390206,25.659596563275265,22.659596563275265,0.06562396049246243,0.05284814678822742
570,SUNZEN,0148,CONSUMER PRODUCTS & SERVICES,AGRICULTURAL PRODUCTS,ACE,0.19,0.195,2.63,0.005,229000.0,140414000.0,1.2423754148255142,0.0010971939325856864,0.03625982006771251,1.4544792193611372e-11,0.1822579706855785,not normal,0.02383626825323293,0.8760454418475785,3.561383117152938,42.2312588601674,39.2312588601674,0.02703126716862915,0.019060759016844758
571,PASDEC,6912,PROPERTY,PROPERTY,MAIN,0.345,0.35,1.45,0.005,78000.0,140129000.0,0.30789014501369155,0.00024804003058947566,0.003912088670235032,0.02782389800889201,0.1397998801858008,not normal,0.0,0.6843768028600343,3.8172576880640023,56.59055462663807,53.59055462663807,-0.00022743299033631275,-0.0005055370082869694
572,ARBB,7181,TECHNOLOGY,SOFTWARE,MAIN,0.12,0.115,-4.17,-0.005,480000.0,139890000.0,1.6434625717147686,0.0010576328345170485,0.054512504156478285,8.898790126123332e-17,0.19476287084513313,not normal,-0.007813450350143691,1.0898182039594564,7.847404180501822,158.8221482372036,155.8221482372036,-0.007312320700812429,-0.00484896969976024
573,CARIMIN,5257,ENERGY,"ENERGY INFRASTRUCTURE, EQUIPMENT & SERVICES",MAIN,0.575,0.595,3.48,0.02,3045000.0,139157000.0,1.911698754476759,0.001995282578546416,0.11107643472653961,1.7956471912492634e-33,0.1538888741468045,not normal,-0.00894999490738857,0.7574841331032408,-0.20207880929622193,25.57176546882745,22.57176546882745,-0.012020904956617466,-0.004763116965398709
574,MYCRON,5087,INDUSTRIAL PRODUCTS & SERVICES,METALS,MAIN,0.45,0.425,-4.49,-0.02,128000.0,138999000.0,1.2464277815927136,0.000868117753581894,0.0400292510745312,1.2333838919995784e-12,0.17368963767276419,not normal,2.220446049250313e-16,0.858917878186449,4.03369359423518,54.9151802968674,51.9151802968674,-0.00018121623352361187,-0.00012487675988106413
575,SCGM,7247,INDUSTRIAL PRODUCTS & SERVICES,PACKAGING MATERIALS,MAIN,0.65,0.715,17.21,0.105,17773000.0,138424000.0,1.1632426198761785,0.0007427019054836292,0.08309304067824633,4.249115199416224e-25,0.10995554506254808,not normal,-0.00898345558167346,0.5060248118437388,1.0897362064132017,16.16314536979106,13.16314536979106,-0.018060587604717872,-0.007856577199206762
576,MYETFDJ,0821EA,EXCHANGE TRADED FUND-EQUITY,EQUITY FUND,ETF,1.005,1.005,-4.29,-0.045,8000.0,138188000.0,0.06535498068243854,-0.00010701337851176456,0.0012404583489395537,0.2157680940438085,0.05276969563639001,not normal,-2.220446049250313e-16,0.23550492383447705,-0.16767082531583063,14.086706960788359,11.086706960788359,-0.0006609197814517128,-0.0023816067446762986
