,STOCK_SYMBOL,STOCK CODE,SECTOR,SUBSECTOR,MKT,OPEN,LAST,CHG%,CHG,VOL,MKT CAP,BETA_5Y,INTERCEPT_5Y,R-SQUARED_5Y,P-VALUE_5Y,BETA STANDARD ERROR_5Y,SKEWNESS_5Y,PEARSON_KURTOSIS_5Y,FISHER_KURTOSIS_5Y,NORMALITY TEST_5Y,annualized_standard_deviation_of_equity_5Y,annualized_return_of_equity_5Y,SHARPE_RATIO_5Y,TREYNOR_RATIO_5Y
534,EMETALL,7217,INDUSTRIAL PRODUCTS & SERVICES,METALS,MAIN,0.595,0.59,-1.67,-0.01,260000.0,165002000.0,-0.2196974573585355,0.0005573689896803458,0.0010042834679582818,0.2732778055645868,0.2004447723801793,17.236574130412023,462.97057361943666,459.97057361943666,not normal,3.829728852093094,0.19375413594091517,0.05039511004488461,-0.8784790195743376
535,UPA,7757,CONSUMER PRODUCTS & SERVICES,CONSUMER SERVICES,MAIN,2.07,2.07,0.0,0.0,7000.0,164734000.0,0.04688519957796634,-0.0008299490503148239,0.0008655151368429448,0.3091495421111874,0.04608148404303935,-4.279502197948587,138.87884639437578,135.87884639437578,not normal,0.6459373046684033,0.0149048976035564,0.021906721447535093,0.30180885936960533
536,GOB,1147,PROPERTY,PROPERTY,MAIN,0.365,0.36,0.0,0.0,6913000.0,163684000.0,-0.16564670403365528,0.000586723487288453,0.0005828606236161739,0.4039858485123691,0.1984220281743819,10.98764184334961,189.67832959348394,186.67832959348394,not normal,4.180943010113995,0.11614755021715428,0.027599759418006027,-0.6966212934493113
537,MARCO,3514,CONSUMER PRODUCTS & SERVICES,PERSONAL GOODS,MAIN,0.0,0.155,0.0,0.0,0.0,163418000.0,0.24805800746813006,-0.00038659982470762647,0.009678499617814678,0.000653417905303865,0.07258608677810548,1.931458716617419,33.76094410777046,30.760944107770463,not normal,1.191504343303772,0.021152188417204565,0.017119248900958593,0.0822293931479359
538,GOPENG,2135,PLANTATION,PLANTATION,MAIN,0.405,0.405,0.0,0.0,0.0,163414000.0,0.016219261971912327,-0.00019979467629312645,1.1678014284512142e-05,0.9059821817525894,0.13729670003299482,13.869977841243207,343.3205976961094,340.3205976961094,not normal,2.792263216192858,0.014494745516330898,0.004920817077356722,0.8471542381220187
539,HPPHB,0228,INDUSTRIAL PRODUCTS & SERVICES,PACKAGING MATERIALS,ACE,0.0,0.42,0.0,0.0,0.0,163141000.0,,,,,,,,,,,,,
540,CENSOF,5195,TECHNOLOGY,SOFTWARE,MAIN,0.295,0.295,0.0,0.0,827000.0,162923000.0,0.3442072898719707,0.0013196003041464634,0.0023299244744007896,0.09507099338655751,0.20604337857621077,10.682499549174425,221.62925734202398,218.62925734202398,not normal,4.001118960358271,0.18462791050608485,0.0459554897842893,0.5341937458002799
541,RGB,0037,CONSUMER PRODUCTS & SERVICES,"TRAVEL, LEISURE & HOSPITALITY",MAIN,0.11,0.105,-4.55,-0.005,370000.0,162566000.0,1.3711371261025196,-5.483692561295884e-05,0.2003952991390179,4.773099503463119e-60,0.07923021641541231,-2.5491110955490064,53.71296259708126,50.71296259708126,not normal,1.2778341559825273,-0.0761740416096417,-0.06020231205050656,-0.056105672541977285
542,ANALABS,7083,INDUSTRIAL PRODUCTS & SERVICES,INDUSTRIAL SERVICES,MAIN,0.0,1.35,0.0,0.0,0.0,162065000.0,0.18050145361241965,-0.0003294233007721855,0.007531136429102132,0.0026558571428166376,0.05994113178504153,1.394258895078958,33.88055691026597,30.880556910265973,not normal,0.743067522951961,0.018209724333451804,0.023490725669847633,0.09670390451989522
543,SUNZEN,0148,CONSUMER PRODUCTS & SERVICES,AGRICULTURAL PRODUCTS,ACE,0.225,0.225,0.0,0.0,360000.0,161587000.0,0.8775998774483963,0.0008336616342457121,0.020783558151025266,5.478407303409162e-07,0.17425770873768745,4.546039829293067,59.94460544123594,56.94460544123594,not normal,2.1062467439843693,0.10001629206425311,0.04712731941314074,0.1131059445396011
544,OPENSYS,0040,TECHNOLOGY,SOFTWARE,ACE,0.36,0.36,-1.37,-0.005,234000.0,160862000.0,1.3697601454403707,0.0013063484547447674,0.11852591699030507,1.2198479448372457e-34,0.1080584379015859,7.652024696610661,157.23801659264348,154.23801659264348,not normal,1.9624165899106876,-0.040767092468501076,-0.02115841339682359,-0.030313059993993453
545,LSH,03047,INDUSTRIAL PRODUCTS & SERVICES,DIVERSIFIED INDUSTRIALS,LEAP,0.0,0.45,0.0,0.0,0.0,160220000.0,,,,,,,,,,,,,
546,MMSV,0113,TECHNOLOGY,TECHNOLOGY EQUIPMENT,MAIN,0.75,0.77,2.67,0.02,225000.0,159172000.0,1.2410715064057378,0.0005486702999763141,0.07215555149665875,3.1325646574251942e-21,0.12874061035523557,1.8399642445664834,33.403091160570796,30.403091160570796,not normal,1.8204912048856197,0.02967051110752217,0.01588361538485151,0.02329920714532521
547,TRC,5054,CONSTRUCTION,CONSTRUCTION,MAIN,0.33,0.33,0.0,0.0,56000.0,158564000.0,0.8424307848762943,-9.067300516599154e-05,0.06265945053048683,1.4726639093344637e-18,0.09425527994682029,0.2128218149837433,36.765012069749,33.765012069749,not normal,0.9920761459107514,0.029901736795823197,0.029380010716265365,0.03459893479852971
548,YBS,0025,INDUSTRIAL PRODUCTS & SERVICES,"INDUSTRIAL MATERIALS, COMPONENTS & EQUIPMENT",ACE,0.63,0.63,0.8,0.005,1477000.0,158552000.0,-1.8158582347223984,0.0023225221518708055,0.01514402768702798,1.9598415989455035e-05,0.4236075101917647,27.55223820470488,877.3818791669989,874.3818791669989,not normal,9.12165224594277,0.37917543336610793,0.04148600430769679,-0.20839782375761587
549,WTHORSE,5009,INDUSTRIAL PRODUCTS & SERVICES,BUILDING MATERIALS,MAIN,0.66,0.66,0.0,0.0,15000.0,158400000.0,0.11441386815023032,-0.0013589982924900866,0.0038033063670741703,0.03288585417042383,0.05356567830376971,-0.02141378884024409,23.352571528787024,20.352571528787024,not normal,0.9147721571288621,0.012095349062634098,0.012397425934578878,0.0991210265710887
550,ARBB,7181,TECHNOLOGY,SOFTWARE,MAIN,0.14,0.13,-3.7,-0.005,10415000.0,158137000.0,1.885470471701079,0.0014326181963446654,0.06303683864743086,1.1543465650074589e-18,0.2102809005721368,1.9070765491373889,42.96401742848938,39.96401742848938,not normal,2.3993625643053873,-0.16077611811426928,-0.06732231698323854,-0.0856712685434685
551,MBRIGHT,2097,CONSUMER PRODUCTS & SERVICES,"TRAVEL, LEISURE & HOSPITALITY",MAIN,0.08,0.08,0.0,0.0,33000.0,155788000.0,0.7624411339879444,0.00011387846277487515,0.01835252425792868,2.5535935524045996e-06,0.16130663802176798,0.380320132338495,34.0004117693433,31.0004117693433,not normal,2.2260448115185194,-0.03088979975835815,-0.014215494940726608,-0.04150396318527141
552,SALUTE,0183,CONSUMER PRODUCTS & SERVICES,PERSONAL GOODS,MAIN,0.37,0.365,-1.35,-0.005,138000.0,155673000.0,1.678182433964098,0.00016666714838991224,0.10624732723251262,5.0046616321111835e-31,0.14080072406974034,1.3149808089664583,41.419762604285246,38.419762604285246,not normal,1.6814022490777853,-0.05936698267653584,-0.03575676891542481,-0.035825373009139794
553,HLT,0188,INDUSTRIAL PRODUCTS & SERVICES,"INDUSTRIAL MATERIALS, COMPONENTS & EQUIPMENT",ACE,0.215,0.21,0.0,0.0,475000.0,154654000.0,2.528807984423432,0.0016545432364782463,0.09490930084747753,9.877523712435262e-28,0.22590381507339422,1.3003486994445372,67.77970997070449,64.77970997070449,not normal,3.2374424393600068,-0.3435274493610907,-0.10634381454107462,-0.1361439779055431
554,DOMINAN,7169,INDUSTRIAL PRODUCTS & SERVICES,WOOD & WOOD PRODUCTS,MAIN,0.94,0.935,2.75,0.025,1000.0,154500000.0,-0.058026205034151825,-0.00031332424662553594,0.00028521226207378825,0.5594054611723502,0.09937889812695241,8.225501892521045,158.11811278143958,155.11811278143958,not normal,1.9990812719360815,0.08248987189759482,0.040886453215992186,-1.4085936319956596
555,HPMT,5291,INDUSTRIAL PRODUCTS & SERVICES,"INDUSTRIAL MATERIALS, COMPONENTS & EQUIPMENT",MAIN,0.47,0.47,0.0,0.0,36000.0,154390000.0,0.31161570951003437,0.00019658921782426484,0.00860335791407554,0.0013151236674921298,0.0967665188063722,6.436701169674191,133.50536154113934,130.50536154113934,not normal,1.8666318079751985,0.09680798296533788,0.05145816842793244,0.3082432978708051
556,FLBHD,5197,INDUSTRIAL PRODUCTS & SERVICES,WOOD & WOOD PRODUCTS,MAIN,1.36,1.38,2.22,0.03,79000.0,154196000.0,-0.10860499311595938,0.00035853195960333976,0.0004287777592393574,0.4741514002621128,0.15168987264523465,18.47146683165214,514.9180310967441,511.91803109674413,not normal,3.026306629501289,0.14103703972182946,0.04635436123910974,-1.2916764386185577
557,PELIKAN,5231,CONSUMER PRODUCTS & SERVICES,CONSUMER SERVICES,MAIN,0.25,0.25,2.04,0.005,91000.0,152033000.0,-0.026513102452347056,-0.00018321174856824913,2.0047267364459585e-05,0.877020599831065,0.17129498680630004,6.111246145712214,118.60495614692084,115.60495614692084,not normal,3.0167528667369865,0.1014313456482876,0.03337257677310793,-3.797247675243723
558,BIOHLDG,0179,CONSUMER PRODUCTS & SERVICES,FOOD& BEVERAGES,ACE,0.11,0.11,0.0,0.0,258000.0,151588000.0,1.5531004048180013,0.00015283486839235273,0.05784347183481151,3.272247855422212e-17,0.18132176385702098,14.973805070256754,480.0099898018333,477.0099898018333,not normal,2.004279509555739,-0.1857510304509583,-0.09305366769423917,-0.12008596409478618
559,RHONEMA,5278,CONSUMER PRODUCTS & SERVICES,AGRICULTURAL PRODUCTS,MAIN,0.705,0.685,-3.52,-0.025,71000.0,151540000.0,-0.07848864577079599,-0.0007372623035679587,0.001024836010403881,0.26842178162661123,0.07088805169867077,-0.6971425334718131,68.64019272401748,65.64019272401748,not normal,1.221436126558702,0.03558018827632892,0.02851205930582169,-0.4437031488658038
560,CHHB,5738,PROPERTY,PROPERTY,MAIN,0.5,0.505,1.0,0.005,800000.0,151494000.0,0.9603631972371126,-0.0005076454904641091,0.043272182790394964,3.6178357090904494e-13,0.13062952732050626,-2.777657480187358,76.07658200813425,73.07658200813425,not normal,2.5052473945108624,-0.1366042729373369,-0.05482843819572942,-0.1430279735105647
561,MYTECH,7692,INDUSTRIAL PRODUCTS & SERVICES,METALS,MAIN,0.685,0.675,-1.46,-0.01,209000.0,151043000.0,-3.664229484677294,0.002646392084409446,0.03623975913961189,3.1324846946600116e-11,0.5466263513616226,28.402027546479523,905.1587224645542,902.1587224645542,not normal,12.141521260671773,0.4813237047006227,0.03958063947551984,-0.1311514952086392
562,GCAP,7676,TRANSPORTATION & LOGISTICS,TRANSPORTATION & LOGISTICS SERVICES,MAIN,0.47,0.47,-2.08,-0.01,5000.0,150725000.0,0.9133294950195876,0.00017577856241537384,0.03280548536621928,2.7516593876619156e-10,0.1434588050043923,2.0745692292016455,52.3471456026877,49.3471456026877,not normal,2.23891847690219,-0.11919284739436764,-0.053573802543245425,-0.13132979614263884
563,XL,7121,CONSUMER PRODUCTS & SERVICES,CONSUMER SERVICES,MAIN,0.695,0.69,-1.43,-0.01,1940000.0,150537000.0,0.5812115785841123,0.001018316076528142,0.0121584460168535,0.00013205099262039415,0.1515496420437779,3.4366163293059477,87.28619031148916,84.28619031148916,not normal,2.5030518460354383,0.08487560086126011,0.033607402897740474,0.14473399182544353
564,HUBLINE,7013,TRANSPORTATION & LOGISTICS,TRANSPORTATION & LOGISTICS SERVICES,MAIN,0.035,0.035,-12.5,-0.005,2000.0,150149000.0,1.2118197364696903,0.00037534545513559243,0.046772309041909405,3.900007822903145e-14,0.15825519976941482,-0.0852987562874486,54.12221874398419,51.12221874398419,not normal,2.119599311013,-0.13068514465280645,-0.06201156651046599,-0.10846470782307485
565,PPHB,8273,INDUSTRIAL PRODUCTS & SERVICES,PACKAGING MATERIALS,MAIN,0.565,0.565,4.63,0.025,2595000.0,149949000.0,1.1073523366506084,0.0006563766407777784,0.07793552079512502,7.210709049282449e-23,0.11018305223509614,1.2578612531944842,69.68804838622944,66.68804838622944,not normal,1.337708911451373,0.028040504996732718,0.020397543714883528,0.024640735469661005
566,BOXPAK,6297,INDUSTRIAL PRODUCTS & SERVICES,PACKAGING MATERIALS,MAIN,0.0,1.22,0.0,0.0,0.0,146457000.0,0.42919594276821166,-0.0001802835162027748,0.012605496368318947,9.914167282237285e-05,0.10988465073306561,4.055214817766068,73.62543295247616,70.62543295247616,not normal,1.8466046573352242,0.013292295914041574,0.006789632456857519,0.029212221428660028
567,ARTRONIQ,0038,INDUSTRIAL PRODUCTS & SERVICES,CHEMICALS,ACE,0.47,0.46,-2.13,-0.01,2257000.0,146200000.0,-0.5331531848519877,0.0019456691149795503,0.0019386837329607126,0.12788388690135039,0.34993967461405284,11.474782360108323,307.965369302405,304.965369302405,not normal,6.646327834741878,0.29210348394882457,0.04383607944047881,-0.5464638742279929
568,MYETFDJ,0821EA,EXCHANGE TRADED FUND-EQUITY,EQUITY FUND,ETF,0.0,1.06,0.0,0.0,0.0,145750000.0,0.3425912438181937,-0.00033566583207236947,0.044541624120106524,1.6138154684505946e-13,0.04590026234606536,-0.014204704398816572,27.536011853076342,24.536011853076342,not normal,0.7117692189644685,-0.015114334031153254,-0.0222949554517888,-0.04632010687695398
569,MYCRON,5087,INDUSTRIAL PRODUCTS & SERVICES,METALS,MAIN,0.45,0.445,-1.11,-0.005,110000.0,145541000.0,0.5682884190621972,0.000939996444826775,0.007720518547175435,0.0023447572676284284,0.1863711235398379,4.983386850382618,73.04137429426598,70.04137429426598,not normal,3.04610573440461,0.13656070604608295,0.044583540063822986,0.23897403588230673
570,METROD,6149,INDUSTRIAL PRODUCTS & SERVICES,METALS,MAIN,0.0,1.21,0.0,0.0,0.0,145200000.0,0.02722852318371849,-0.0005822843146613737,0.00012363085057964739,0.7007563933378794,0.07083531960958923,3.871282665334472,77.01329313818573,74.01329313818573,not normal,1.2365171628002762,0.004112376232295878,0.002715568643687449,0.12332094590754926
571,HIGHTEC,7033,INDUSTRIAL PRODUCTS & SERVICES,INDUSTRIAL ENGINEERING,MAIN,1.22,1.19,-0.83,-0.01,511000.0,144985000.0,-1.833269464225062,0.0019129214812040832,0.02280359415324293,1.5274589731880788e-07,0.3471615598125935,25.052055571728573,751.0549740699789,748.0549740699789,not normal,7.601620288290958,0.343621102341892,0.04510440673712779,-0.18702464642272895
572,REXIT,0106,TECHNOLOGY,SOFTWARE,ACE,0.755,0.765,0.66,0.005,53000.0,144840000.0,0.4732858527271661,8.165779023614324e-05,0.03190834139928118,4.852026356410668e-10,0.07541290909745323,2.120419655922394,36.10067146310504,33.10067146310504,not normal,1.0245052125430456,0.045928312299867935,0.0440932683886719,0.09544714476875579
573,MMIS,03027,INDUSTRIAL PRODUCTS & SERVICES,"INDUSTRIAL MATERIALS, COMPONENTS & EQUIPMENT",LEAP,0.0,0.24,0.0,0.0,0.0,144000000.0,0.08798843992492329,-0.00035339541037623354,0.0009875008509916809,0.27732490957027034,0.08095774197409701,-15.152855411960555,477.37166392482123,474.37166392482123,not normal,1.0817033844952606,0.05223560999058807,0.04759260415644891,0.5850891439477796
574,AWC,7579,INDUSTRIAL PRODUCTS & SERVICES,INDUSTRIAL SERVICES,MAIN,0.46,0.445,-1.11,-0.005,82000.0,143016000.0,1.1901671424048992,7.362765990093592e-05,0.11373385954678493,3.1770331630267606e-33,0.09610836605463045,0.8767536393184278,32.50211230368463,29.502112303684633,not normal,1.3712796535180791,0.03122552945540047,0.022220850706573002,0.025602286747906242
575,INFOTEC,0253,TECHNOLOGY,DIGITAL SERVICES,ACE,0.35,0.39,9.86,0.035,21807000.0,141659000.0,,,,,,,,,,,,,
576,ASIAPAC,4057,PROPERTY,PROPERTY,MAIN,0.095,0.095,0.0,0.0,20000.0,141440000.0,1.1535879918403749,6.255239590704327e-05,0.10526386765525908,9.69934893030294e-31,0.09729143307085303,0.2704730184756517,34.48568288556664,31.48568288556664,not normal,1.4156600683554712,-0.04035352571136863,-0.029038083101924798,-0.0356349537267643
577,ADVCON,5281,CONSTRUCTION,CONSTRUCTION,MAIN,0.0,0.285,0.0,0.0,0.0,140435000.0,1.1380144170615616,-0.0003666945512121691,0.10650730057179968,4.201078578170327e-31,0.09534976493081299,0.057684138456224325,20.055520496838316,17.055520496838316,not normal,0.9028708111953817,-0.022169778903281867,-0.025390462972819612,-0.020144127839863597
578,TIENWAH,7374,INDUSTRIAL PRODUCTS & SERVICES,INDUSTRIAL SERVICES,MAIN,0.0,0.96,0.0,0.0,0.0,138953000.0,0.4552406844438194,-0.00035395478389537246,0.03313874214636581,2.2288141373789713e-10,0.07113300966918297,-0.4415405717943135,43.136262897601625,40.136262897601625,not normal,0.9932822870566959,0.015204073799699458,0.014547269180549284,0.031740451360885734
579,VERSATL,4995,INDUSTRIAL PRODUCTS & SERVICES,PACKAGING MATERIALS,MAIN,0.495,0.495,-6.6,-0.035,100000.0,138649000.0,0.9493084900085765,0.0001015627916464419,0.039594185826768324,3.738405013023838e-12,0.1352493211867529,2.977150987855715,48.8101882375028,45.8101882375028,not normal,1.4407908784026453,-0.05652751871718076,-0.039757364218117104,-0.06034081472744157
580,YEWLEE,0248,INDUSTRIAL PRODUCTS & SERVICES,"INDUSTRIAL MATERIALS, COMPONENTS & EQUIPMENT",ACE,0.26,0.26,0.0,0.0,228000.0,138433000.0,,,,,,,,,,,,,
581,DATAPRP,8338,TECHNOLOGY,DIGITAL SERVICES,MAIN,0.19,0.205,10.81,0.02,28163000.0,138307000.0,0.9143697725365805,0.002940548286916485,0.0035573243757391335,0.039093479748427515,0.4426926723927276,21.182319737348216,599.6475161101648,596.6475161101648,not normal,9.3134764839699,0.017288683598076116,0.0017752935360839928,0.018082569106144163
582,AURORA,03037,CONSUMER PRODUCTS & SERVICES,PERSONAL GOODS,LEAP,0.0,0.22,0.0,0.0,0.0,137731000.0,-0.08779587254064201,-0.00032360759553603954,0.00031969862058959684,0.536566220967851,0.1420202695896169,24.154678640863462,848.4974734430685,845.4974734430685,not normal,3.0877897375438006,0.010378756788990362,0.0031168663054861787,-0.1096205039356615
583,LANDMRK,1643,CONSUMER PRODUCTS & SERVICES,"TRAVEL, LEISURE & HOSPITALITY",MAIN,0.205,0.205,0.0,0.0,3000.0,137660000.0,1.002287043764146,-0.0007365276864683251,0.06463955702690125,4.099847618017596e-19,0.1102931340522016,5.12130048335339,107.70630958111924,104.70630958111924,not normal,1.9970395758327966,-0.03573265656151947,-0.01827063719752165,-0.03640392818219405
584,TWRREIT,5111,REAL ESTATE INVESTMENT TRUSTS,REAL ESTATE INVESTMENT TRUSTS,MAIN,0.495,0.49,-1.01,-0.005,100000.0,137445000.0,0.6447087399718338,-0.000767370660426899,0.1483738111577611,1.2566400360673325e-43,0.04468126735636321,-4.4976571229116695,63.64826087368116,60.64826087368116,not normal,0.7246502217154531,-0.03603593550896056,-0.050769962395762674,-0.057065248577492456
585,ROHAS,9741,INDUSTRIAL PRODUCTS & SERVICES,INDUSTRIAL ENGINEERING,MAIN,0.295,0.29,0.0,0.0,61000.0,137071000.0,1.5955410692709324,-0.00023841096353361606,0.1648074767360424,1.047971259714274e-48,0.10390318934493341,-1.4212173516982274,37.608245385501085,34.608245385501085,not normal,1.5422729128497061,-0.05136006330817433,-0.03379077196492717,-0.03266264548715232
586,TEKSENG,7200,CONSUMER PRODUCTS & SERVICES,HOUSEHOLD GOODS,MAIN,0.38,0.38,-1.3,-0.005,50000.0,137054000.0,1.7374285625592525,0.0006136117118255219,0.12075419751717997,2.6638988721557687e-35,0.1356210298720365,1.5553821984756075,77.78612152485842,74.78612152485842,not normal,1.7494477099833783,-0.12924974185982463,-0.0743116070949465,-0.07482567839562906
587,MOBILIA,0229,CONSUMER PRODUCTS & SERVICES,HOUSEHOLD GOODS,ACE,0.19,0.195,0.0,0.0,46000.0,136500000.0,,,,,,,,,,,,,
588,PRLEXUS,8966,CONSUMER PRODUCTS & SERVICES,PERSONAL GOODS,MAIN,0.465,0.49,6.52,0.03,8325000.0,135596000.0,1.2618312988046545,0.000986125956883191,0.04035281908047701,2.3102929034214318e-12,0.1780066383802537,6.91457345697719,120.14740012467618,117.14740012467618,not normal,3.143854155980048,0.026971272250587708,0.008339045627516065,0.02077674192882124
589,PESONA,8311,CONSTRUCTION,CONSTRUCTION,MAIN,0.0,0.195,0.0,0.0,0.0,135522000.0,0.7510992827882252,-0.0006651315738692115,0.06355249786177224,8.274858682694422e-19,0.08340436881507014,-0.38391218968859514,24.632920373157322,21.632920373157322,not normal,0.9707008403046682,-0.02001055934762397,-0.021391851622092582,-0.02764626304548453
590,SYF,7082,CONSUMER PRODUCTS & SERVICES,HOUSEHOLD GOODS,MAIN,0.24,0.235,-2.08,-0.005,1006000.0,134916000.0,-0.4207089926033203,-0.0005244033139554932,0.007728726620709503,0.002332141245604617,0.1378983528978513,11.162990756976294,253.81120485006315,250.81120485006315,not normal,2.6563268462121195,0.12948796052104905,0.04846294864165787,-0.3059916326647566
591,GUH,3247,INDUSTRIAL PRODUCTS & SERVICES,"INDUSTRIAL MATERIALS, COMPONENTS & EQUIPMENT",MAIN,0.475,0.48,2.13,0.01,999000.0,134530000.0,0.5756763283163284,-4.547771011806888e-05,0.018750297775664577,1.9846065021061537e-06,0.1204703309643163,3.524232215257127,82.40537329849741,79.40537329849741,not normal,2.0496968990138678,0.07325149904484762,0.035369605175337215,0.12593356106766507
592,CEKD,0238,INDUSTRIAL PRODUCTS & SERVICES,"INDUSTRIAL MATERIALS, COMPONENTS & EQUIPMENT",ACE,0.645,0.685,6.2,0.04,5905000.0,133283000.0,,,,,,,,,,,,,
593,MFLOUR-LA,3662LA,CONSUMER PRODUCTS & SERVICES,FOOD& BEVERAGES,BOND,0.0,1.2,0.0,0.0,0.0,131471000.0,,,,,,,,,,,,,
594,TOCEAN,7218,TRANSPORTATION & LOGISTICS,TRANSPORTATION & LOGISTICS SERVICES,MAIN,2.01,2.01,1.52,0.03,2000.0,130848000.0,-1.6617385211974984,0.002460393906049114,0.014501548953170594,2.9512929016949288e-05,0.3962775883805051,18.47062623924968,449.9012618162007,446.9012618162007,not normal,8.307132533888998,0.34388732465875704,0.04130580489252225,-0.20649024577818129
595,WANGZNG,7203,CONSUMER PRODUCTS & SERVICES,HOUSEHOLD GOODS,MAIN,0.0,0.815,0.0,0.0,0.0,130400000.0,0.2518310731215279,-0.0006458237292745468,0.009474352717398488,0.000745968398763749,0.0744875091120524,6.454996574597801,139.02981460447313,136.02981460447313,not normal,0.7251074997031319,-0.0047730994807752,-0.007623184811427767,-0.021949747542559104
596,AVI,8885,CONSUMER PRODUCTS & SERVICES,"TRAVEL, LEISURE & HOSPITALITY",MAIN,0.115,0.115,0.0,0.0,5226000.0,130328000.0,1.3749895984470808,0.00136298629744828,0.03658029778007007,2.5248559123811766e-11,0.2041266008487752,2.8766868245384574,50.479798207395014,47.479798207395014,not normal,3.534909170994551,0.10526717910479166,0.02956586578369504,0.0760097750740912
597,VIS,0120,TECHNOLOGY,SEMICONDUCTORS,ACE,0.73,0.745,2.05,0.015,1015000.0,130158000.0,1.49532522790614,0.0017996165059462664,0.061833976257927026,2.5080264535540152e-18,0.16849148993619253,1.2058146566952772,24.028928305924868,21.028928305924868,not normal,2.539671096589225,0.0739015862595056,0.02880178356958424,0.048917155878067546
598,PLB,7055,PROPERTY,PROPERTY,MAIN,0.0,1.15,0.0,0.0,0.0,129254000.0,0.2620285568362537,-0.0007329805279498308,0.013180178436652245,6.862434764662602e-05,0.06558778426031206,-1.3253254618489798,27.235500605032744,24.235500605032744,not normal,0.8249708195928581,0.0,-0.0009146129532029462,-0.0028795678101818404
599,GLOTEC,5220,INDUSTRIAL PRODUCTS & SERVICES,"INDUSTRIAL MATERIALS, COMPONENTS & EQUIPMENT",MAIN,0.485,0.48,0.0,0.0,13000.0,129178000.0,-0.03538615937692014,-0.0007161048626929351,8.260513349634081e-05,0.7534244091054924,0.11262324064252095,3.0903913954893225,44.49656357574583,41.49656357574583,not normal,1.8544189775693056,0.07223293334602254,0.038544905554245,-2.0199537222179784
600,CARIMIN,5257,ENERGY,"ENERGY INFRASTRUCTURE, EQUIPMENT & SERVICES",MAIN,0.56,0.55,-1.79,-0.01,120000.0,128633000.0,1.7031448641956661,0.0024596603117217827,0.07531137650703393,4.0059797877137975e-22,0.17263748523274763,3.496800229858095,59.22372393173756,56.22372393173756,not normal,1.712196921427268,-0.006710447424172483,-0.0043598819320174,-0.004383054300734425
601,ASIABRN,7722,CONSUMER PRODUCTS & SERVICES,PERSONAL GOODS,MAIN,0.0,0.55,0.0,0.0,0.0,127956000.0,0.04405205404765257,-0.0003948555824254521,0.00011673708976339504,0.7088277959929636,0.11793763890704351,3.148372546292094,49.90610816583699,46.90610816583699,not normal,2.1375001958847535,0.051045239275099075,0.023527815517541358,1.1416200984200162
602,EFFICEN,0064,INDUSTRIAL PRODUCTS & SERVICES,INDUSTRIAL SERVICES,MAIN,0.18,0.18,2.86,0.005,16000.0,127643000.0,1.794150923773782,0.0012514552832235556,0.09085876847936772,1.4543149318159317e-26,0.16417509437557373,6.425646056501304,189.57004218641083,186.57004218641083,not normal,1.6608146448729344,-0.00584015623789369,-0.003970753302221944,-0.0036756580219219443
603,FOCUS,0116,CONSUMER PRODUCTS & SERVICES,"TRAVEL, LEISURE & HOSPITALITY",ACE,0.02,0.02,-20.0,-0.005,610000.0,127444000.0,2.1520422525070586,0.0011612879289121412,0.08626727774360417,3.026491654255313e-25,0.20260650428074406,-4.88305224524808,96.72139201366947,93.72139201366947,not normal,3.9009210620201906,-0.4977606506039183,-0.1277942238962825,-0.23164748694909615
604,PARAGON,9407,CONSUMER PRODUCTS & SERVICES,HOUSEHOLD GOODS,MAIN,1.52,1.52,-2.56,-0.04,20000.0,127421000.0,-3.8021087812086467,0.0015066735134028893,0.03981818704400906,3.2432365852514948e-12,0.5401029908311414,31.584005358079818,1057.3136314798403,1054.3136314798403,not normal,11.990823628911704,0.47026199778083044,0.03915556456448598,-0.12348606938962049
605,PGLOBE,3611,PROPERTY,PROPERTY,MAIN,0.0,0.17,0.0,0.0,0.0,126926000.0,0.47523627477766606,-0.0005734834730476389,0.0037184105762904643,0.03490286435015864,0.22502875216894758,14.124299860424342,369.74852747002296,366.74852747002296,not normal,4.786435219139861,-0.14476077493737605,-0.03040160312900667,-0.30619570023998655
606,HOHUP,5169,CONSTRUCTION,CONSTRUCTION,MAIN,0.0,0.255,0.0,0.0,0.0,126189000.0,0.8740794480618482,-0.0005422202434780426,0.069733710210923,1.5121103359771403e-20,0.09235261811082586,0.13776646944729332,33.185436876122985,30.185436876122985,not normal,0.9430859936679037,-0.06622827536857356,-0.07102512900830422,-0.07663239825019666
607,TOMEI,7230,CONSUMER PRODUCTS & SERVICES,RETAILERS,MAIN,0.92,0.91,-1.09,-0.01,59000.0,126126000.0,0.9054519296265785,0.0005868322397593845,0.03701244172905448,1.9203035450390844e-11,0.13360352467733796,6.724075163349201,156.74734277331336,153.74734277331336,not normal,1.4742843605507605,0.0016816000152493071,0.0006288278180532924,0.001023876571799417
608,MUIPROP,3913,PROPERTY,PROPERTY,MAIN,0.0,0.165,0.0,0.0,0.0,126070000.0,0.7489370770838287,-0.0005631866884121915,0.03789787840923561,1.095823308139647e-11,0.10916024856419863,0.5125885742623881,69.85473913856961,66.85473913856961,not normal,1.5758147475513473,-0.04171460035750363,-0.026950585036160074,-0.05670587109998845
