,STOCK SYMBOL,STOCK CODE,SECTOR,SUBSECTOR,MKT,OPEN,LAST,CHG%,CHG,VOL,MKT CAP,BETA_5Y,INTERCEPT_5Y,R-SQUARED_5Y,P-VALUE_5Y,BETA STANDARD ERROR_5Y,NORMALITY TEST_5Y,annualized_standard_deviation_of_equity_5Y,annualized_excess_return_of_equity_5Y
206,PWROOT,7237,CONSUMER PRODUCTS & SERVICES,FOOD& BEVERAGES,MAIN,1.71,1.75,2.34,0.04,307000.0,766968000.0,0.008791094433915448,-0.03961733816440417,1.2863298417727056e-05,0.904396435286289,0.0731758121250572,normal,0.8910570224688392,-0.010146848905455474
207,UOAREIT,5110,REAL ESTATE INVESTMENT TRUSTS,REAL ESTATE INVESTMENT TRUSTS,MAIN,1.14,1.13,-0.88,-0.01,83000.0,763427000.0,0.06466638389979791,-0.03744418137674376,0.005079113985427652,0.016861400995876914,0.02701981940770949,normal,0.38787113774554527,0.013988489446199459
208,SCIPACK,8125,INDUSTRIAL PRODUCTS & SERVICES,PACKAGING MATERIALS,MAIN,2.17,2.17,0.46,0.01,0.0,762042000.0,0.04349968552720879,-0.038348938271384025,0.0005031774913528493,0.45247054520299146,0.05787883686896358,normal,0.7747707446625504,-0.03027439690969569
209,FPI,9172,CONSUMER PRODUCTS & SERVICES,HOUSEHOLD GOODS,MAIN,2.98,2.98,-0.33,-0.01,17000.0,761169000.0,-0.909695557778013,-0.07579275142669567,0.05986523289856508,8.750718011062294e-17,0.10762356259140644,normal,1.5555329990076407,0.10523717097577023
210,TCHONG,4405,CONSUMER PRODUCTS & SERVICES,AUTOMOTIVE,MAIN,1.13,1.13,0.0,0.0,10000.0,759360000.0,1.353038730926586,0.014388276667465186,0.36126759251833984,2.4053801914925446e-111,0.053710447817336436,normal,0.6206417523858256,0.01507501197336314
211,ATLAN,7048,CONSUMER PRODUCTS & SERVICES,RETAILERS,MAIN,2.83,2.95,0.0,0.0,1000.0,748269000.0,0.7665097504170907,-0.009058652832991131,0.24382084957114092,3.895625880681393e-70,0.04029936328312566,normal,0.6856863486175769,-0.015579326006430971
212,JFTECH,0146,TECHNOLOGY,TECHNOLOGY EQUIPMENT,ACE,0.78,0.805,1.26,0.01,918000.0,746282000.0,-1.022381318033738,-0.0801913628889688,0.04770140640133248,1.3240854692707104e-13,0.13637584551356036,normal,1.9417249762652553,0.010115507836379933
213,BJASSET,3239,PROPERTY,PROPERTY,MAIN,0.285,0.29,1.75,0.005,612000.0,741864000.0,1.7201591290199036,0.029023641034938118,0.20368035297170062,1.7018578993561324e-57,0.10154097802561372,normal,1.3114490976954891,0.01279068002538164
214,KAB,0193,INDUSTRIAL PRODUCTS & SERVICES,INDUSTRIAL ENGINEERING,MAIN,0.41,0.41,0.0,0.0,5304000.0,741278000.0,-0.2979193425059646,-0.05087071596426935,0.0030223712395142967,0.06540535973670081,0.16153665109869542,normal,2.389128707470113,-0.030314584986161464
215,JHM,0127,TECHNOLOGY,SEMICONDUCTORS,MAIN,1.29,1.31,1.55,0.02,917000.0,730456000.0,0.7510936498446623,-0.009534060504243151,0.04564654544933226,4.5320875951624476e-13,0.10252937947583961,normal,1.4448255608643432,-0.006820659006261831
216,CAPITALA-LA,5099LA,CONSUMER PRODUCTS & SERVICES,"TRAVEL, LEISURE & HOSPITALITY",BOND,0.71,0.705,-2.08,-0.015,70000.0,730105000.0,,,,,,,,
217,MKH,6114,PROPERTY,PROPERTY,MAIN,1.25,1.24,-1.59,-0.02,31000.0,727320000.0,1.3521509426939742,0.014039488149681714,0.2765766075832519,5.945024737331464e-81,0.06528558470612018,normal,0.8678140244596583,0.00958329077340725
218,CANONE,5105,INDUSTRIAL PRODUCTS & SERVICES,PACKAGING MATERIALS,MAIN,3.71,3.77,1.89,0.07,253000.0,724417000.0,-0.17482883170327349,-0.046981824101747297,0.0038079370599466895,0.03859162315666929,0.08441959898450449,normal,1.246642656883929,0.06527405987934021
219,E&O,3417,PROPERTY,PROPERTY,MAIN,0.49,0.49,2.08,0.01,37000.0,723602000.0,4.758213969372786,0.1515013384410494,0.45534368689781285,3.2505904948178883e-150,0.1553599777345145,normal,1.1278141145748046,0.026666607132776576
220,AJI,2658,CONSUMER PRODUCTS & SERVICES,FOOD& BEVERAGES,MAIN,11.9,11.9,0.34,0.04,6000.0,723503000.0,2.169664645064917,0.04713448689155452,0.43678555936882874,4.8328944915075155e-142,0.07355275402560703,normal,0.4986196102877713,-0.02487981509392645
221,INNO,6262,PLANTATION,PLANTATION,MAIN,1.48,1.51,2.03,0.03,274000.0,723076000.0,-0.6844731553382641,-0.0671889309478565,0.03268145185632069,1.0313993250361238e-09,0.1111716569034718,normal,1.568974046739929,0.096326543553654
222,KAWAN,7216,CONSUMER PRODUCTS & SERVICES,FOOD& BEVERAGES,MAIN,1.91,1.94,1.57,0.03,235000.0,697502000.0,1.7690099557085401,0.03101317066140096,0.2752785610476162,1.6290763740580854e-80,0.08569060485505303,normal,1.159454899828809,-0.000577640335833074
223,CBIP,7076,INDUSTRIAL PRODUCTS & SERVICES,"INDUSTRIAL MATERIALS, COMPONENTS & EQUIPMENT",MAIN,1.42,1.39,-0.71,-0.01,50000.0,685616000.0,0.504406941802949,-0.0199217787721832,0.04377071099810974,1.3915355383690067e-12,0.07038398412856026,normal,1.0686001151585172,0.0721881028110154
224,LBS,5789,PROPERTY,PROPERTY,MAIN,0.43,0.435,0.0,0.0,62000.0,682622000.0,1.9164461866082851,0.037049477462711145,0.38788294312980576,9.909072045958842e-122,0.0718732196432768,normal,1.1056537364961363,0.01949814624045576
225,COCOLND,7205,CONSUMER PRODUCTS & SERVICES,FOOD& BEVERAGES,MAIN,1.48,1.49,0.68,0.01,54000.0,681824000.0,-0.6131535266151202,-0.06457873417300802,0.07386052874135045,1.7513813219260822e-20,0.06481936808141947,normal,1.053392121777905,0.08012527688862736
226,MULPHA,3905,CONSUMER PRODUCTS & SERVICES,"TRAVEL, LEISURE & HOSPITALITY",MAIN,2.13,2.17,1.4,0.03,46000.0,675257000.0,0.07006484833061943,-0.03722431828225521,0.001294934683659536,0.22801348702359603,0.05808960889158572,normal,1.0485399289996866,0.04757085893433466
227,WCT,9679,CONSTRUCTION,CONSTRUCTION,MAIN,0.47,0.47,1.08,0.005,305000.0,666531000.0,5.426184362043611,0.17821484464395554,0.40890637158388915,2.9488325877004505e-130,0.19476652561027682,normal,1.215022077029063,0.022147246603922532
228,ANNJOO,6556,INDUSTRIAL PRODUCTS & SERVICES,METALS,MAIN,1.17,1.15,-1.71,-0.02,863000.0,665371000.0,3.0856416272045077,0.08417399048485437,0.3357774926962022,8.53066231648106e-102,0.12956272070682118,normal,2.197676823557129,0.08140874915051821
229,KENANGA,6483,FINANCIAL SERVICES,OTHER FINANCIALS,MAIN,0.895,0.895,0.0,0.0,269000.0,658508000.0,-0.7825335106109527,-0.07108499670337656,0.07143958595494175,7.700078076062451e-20,0.08422521614534247,normal,1.2891080946318136,0.017064222908975246
230,VELESTO,5243,ENERGY,"ENERGY INFRASTRUCTURE, EQUIPMENT & SERVICES",MAIN,0.08,0.08,0.0,0.0,4960000.0,657248000.0,7.54104607599554,0.26378460109084073,0.4688223874353298,2.5142754110296943e-156,0.2396353457984113,normal,1.8123101760662117,-0.10683686447293805
231,DKSH,5908,CONSUMER PRODUCTS & SERVICES,CONSUMER SERVICES,MAIN,4.16,4.16,-0.95,-0.04,0.0,655858000.0,0.4579753028563789,-0.021757298479083607,0.024087819544524543,1.7018652544081806e-07,0.08702664773542744,normal,1.550535614941425,0.02658551153240918
232,MICROLN,0126,TECHNOLOGY,DIGITAL SERVICES,ACE,0.585,0.6,2.56,0.015,4071000.0,641286000.0,-1.462598847708029,-0.0979965827080925,0.10541272993918054,5.278656053839578e-29,0.12720190782468438,normal,0.9083982605668077,0.04132533507788061
233,MHB,5186,ENERGY,"ENERGY INFRASTRUCTURE, EQUIPMENT & SERVICES",MAIN,0.4,0.4,0.0,0.0,161000.0,640000000.0,2.637506975118435,0.0661594527342208,0.4138946467765749,2.5247449904678468e-132,0.09370011582262094,normal,1.6378424132359042,0.016734102414654117
234,PECCA,5271,INDUSTRIAL PRODUCTS & SERVICES,AUTO PARTS,MAIN,0.865,0.845,-2.87,-0.025,1868000.0,635440000.0,-1.6180565137759968,-0.10387731967374364,0.12685029067653103,5.934025625621798e-35,0.1267347992306346,normal,1.6303989533319045,0.1742898389156009
235,KFIMA,6491,INDUSTRIAL PRODUCTS & SERVICES,DIVERSIFIED INDUSTRIALS,MAIN,2.23,2.24,0.45,0.01,84000.0,632199000.0,-0.547190355356552,-0.06200403200519598,0.05565823340914842,1.1097801537791029e-15,0.0672886624835639,normal,0.9183044684951198,0.03652911934530234
236,ATECH,5302,INDUSTRIAL PRODUCTS & SERVICES,"INDUSTRIAL MATERIALS, COMPONENTS & EQUIPMENT",MAIN,1.7,1.76,2.92,0.05,1459000.0,630397000.0,0.1791448819186863,-0.032490962373963865,0.009818642255353994,0.0008792380734872457,0.05370808048644518,normal,1.5182194819815638,0.027648166230434867
237,MSM,5202,CONSUMER PRODUCTS & SERVICES,FOOD& BEVERAGES,MAIN,0.9,0.895,0.56,0.005,459000.0,629167000.0,8.046113691916746,0.28487687694640984,0.4026295305027113,1.113182348095836e-127,0.29258954191637443,normal,2.8824076494600144,0.05588313224799979
238,SWKPLNT,5135,PLANTATION,PLANTATION,MAIN,2.23,2.24,0.45,0.01,222000.0,627200000.0,-0.5003369041181122,-0.059835329070900306,0.03836616438113562,3.500559435489166e-11,0.07478194987723408,normal,1.080880888638357,0.05683002982493868
239,SERNKOU,7180,CONSUMER PRODUCTS & SERVICES,HOUSEHOLD GOODS,MAIN,0.72,0.725,0.0,0.0,2309000.0,618626000.0,-1.6153378542306311,-0.10410707278451556,0.15672721497132366,1.7592007996537605e-43,0.111861020289389,normal,1.3339681987635084,0.050062032947967516
240,NGGB,7241,INDUSTRIAL PRODUCTS & SERVICES,INDUSTRIAL SERVICES,MAIN,0.79,0.8,0.63,0.005,132000.0,615863000.0,-0.6773701103477264,-0.06673006746953415,0.03757208764706831,5.618116722398429e-11,0.1023483963188824,normal,1.6076452478818963,0.09182413940124157
241,JTIASA,4383,PLANTATION,PLANTATION,MAIN,0.625,0.63,1.61,0.01,2260000.0,613442000.0,1.897229038550868,0.03610347992735405,0.21830384421782978,5.014736244975049e-62,0.10717947641726246,normal,1.8480488479742605,-0.007928072596187885
242,WELLCAL,7231,INDUSTRIAL PRODUCTS & SERVICES,"INDUSTRIAL MATERIALS, COMPONENTS & EQUIPMENT",MAIN,1.22,1.23,0.82,0.01,104000.0,612475000.0,0.1666302813224115,-0.03331674792285236,0.00852278443562795,0.0019465459613253772,0.05365474266206319,normal,0.9214472624625681,0.06757028860012326
243,MFLOUR,3662,CONSUMER PRODUCTS & SERVICES,FOOD& BEVERAGES,MAIN,0.6,0.595,-0.83,-0.005,662000.0,606842000.0,3.992907396017838,0.12050229996732575,0.3653639045845417,6.474571686882542e-113,0.15710585637180505,normal,1.3937065619824698,0.009582309513039178
244,KOTRA,0002,HEALTH CARE,PHARMACEUTICALS,MAIN,4.08,4.09,-0.49,-0.02,6000.0,605216000.0,-1.1078779971732817,-0.08417144491524317,0.11944023652208632,7.001250219780426e-33,0.08980481029747277,normal,0.997205807094788,0.04548694633380013
245,LUXCHEM,5143,INDUSTRIAL PRODUCTS & SERVICES,CHEMICALS,MAIN,0.57,0.56,-2.61,-0.015,205000.0,599125000.0,0.47986926424539256,-0.020620894303196535,0.02681093573518822,3.375118718441651e-08,0.08631159254662925,normal,1.0392910774606472,-0.039044244741899714
246,PTRANS,0186,CONSUMER PRODUCTS & SERVICES,"TRAVEL, LEISURE & HOSPITALITY",MAIN,0.83,0.835,0.0,0.0,349000.0,592433000.0,-0.28182396472528354,-0.050788903105582636,0.008137709041214662,0.0024685197963345757,0.09288724939367181,normal,1.1736477804957952,0.03189079961747954
247,HUPSENG,5024,CONSUMER PRODUCTS & SERVICES,FOOD& BEVERAGES,MAIN,0.74,0.73,-0.68,-0.005,273000.0,584000000.0,1.4744970592629623,0.019186543376683324,0.41535696761206775,6.206125316569434e-133,0.05222544164938321,normal,0.3042322354972494,-0.03166144587606512
248,MUDA,3883,INDUSTRIAL PRODUCTS & SERVICES,PACKAGING MATERIALS,MAIN,1.91,1.91,-3.05,-0.06,2000.0,582647000.0,0.30180711741034383,-0.02741870429233393,0.007486105513305831,0.003696382122726638,0.10374648096463661,normal,1.228390556589727,0.015018812449532959
249,UNIWALL,03017,CONSTRUCTION,CONSTRUCTION,LEAP,0.0,0.79,0.0,0.0,0.0,577806000.0,-0.028487204778871053,-0.04010340755561495,9.578217338723863e-05,0.7430951571042399,0.08689409522148371,normal,0.25495116896485553,0.01842816037968209
250,MIECO,5001,INDUSTRIAL PRODUCTS & SERVICES,WOOD & WOOD PRODUCTS,MAIN,0.55,0.56,0.0,0.0,279000.0,560000000.0,-0.16133212570054697,-0.046580908438598974,0.0021546474137177528,0.11986802170397713,0.103649674097485,normal,1.5324661975536944,0.1365533245184869
251,RANHILL,5272,UTILITIES,"GAS, WATER & MULTI-UTILITIES",MAIN,0.4,0.43,8.86,0.035,4367000.0,557244000.0,1.8166160113287835,0.03353744010381008,0.23013943379006954,9.370056837027777e-66,0.09919213234786368,normal,0.8093318850717738,-0.07339844354883729
252,INSAS,3379,FINANCIAL SERVICES,OTHER FINANCIALS,MAIN,0.795,0.79,-0.63,-0.005,90000.0,547745000.0,0.6090969270917302,-0.0156227058727295,0.08012182575119181,3.744118628869968e-22,0.061614044621681616,normal,0.920211481459728,0.002929264388602526
253,JAKS,4723,CONSTRUCTION,CONSTRUCTION,MAIN,0.27,0.265,-1.85,-0.005,2357000.0,541214000.0,7.984057061843406,0.28146330361311617,0.4026436779486831,1.098470937540108e-127,0.2903243709139531,normal,1.4544953374400933,-0.05163548491504155
254,PANTECH,5125,INDUSTRIAL PRODUCTS & SERVICES,METALS,MAIN,0.64,0.64,0.79,0.005,953000.0,536671000.0,0.03138223646727928,-0.03880723671967293,0.00014881127807046647,0.6828778512756134,0.07679575640567206,normal,1.2825457228659944,0.07949302297438887
255,THPLANT,5112,PLANTATION,PLANTATION,MAIN,0.575,0.59,2.61,0.015,327000.0,521472000.0,2.15465132115379,0.04651632771156261,0.23891590660815007,1.4798445028443847e-68,0.11480858425671298,normal,2.1457014742266054,0.06612212798978323
256,FIAMMA,6939,CONSUMER PRODUCTS & SERVICES,HOUSEHOLD GOODS,MAIN,0.955,0.98,2.62,0.025,1433000.0,518845000.0,-1.0271380429173333,-0.08070376697828126,0.11053586805942828,2.0563375191731094e-30,0.08698512523878021,normal,1.2312735983272136,0.12358913329684817
257,SWIFT,5303,TRANSPORTATION & LOGISTICS,TRANSPORTATION & LOGISTICS SERVICES,MAIN,0.575,0.58,0.87,0.005,19760000.0,516087000.0,0.275835578214576,-0.028590244111306992,0.012801958868682156,0.00014392232330179557,0.07231323365899385,normal,2.047428574755682,0.0233951052072916
258,SLVEST,0215,INDUSTRIAL PRODUCTS & SERVICES,INDUSTRIAL SERVICES,MAIN,0.775,0.77,0.0,0.0,730000.0,514017000.0,0.7269235312143909,-0.010346565090039183,0.04688557407567581,2.158579717904817e-13,0.097846478866384,normal,2.032952647648397,0.017275209379472578
259,CHINWEL,5007,INDUSTRIAL PRODUCTS & SERVICES,"INDUSTRIAL MATERIALS, COMPONENTS & EQUIPMENT",MAIN,1.69,1.71,1.18,0.02,233000.0,512202000.0,0.3057982254743184,-0.02765031818209667,0.020514176850634853,1.4255190994903068e-06,0.06308274195138636,normal,1.2560496673263029,0.06630914646489305
260,HIAPTEK,5072,INDUSTRIAL PRODUCTS & SERVICES,METALS,MAIN,0.3,0.29,-3.33,-0.01,5197000.0,506839000.0,1.8382915409597693,0.03400177167985701,0.21134532571396453,7.352941232206832e-60,0.10601445318215205,normal,2.5000576039736173,0.06608844741373243
261,SAB,5134,INDUSTRIAL PRODUCTS & SERVICES,CHEMICALS,MAIN,0.0,3.69,0.0,0.0,0.0,505287000.0,0.45462511163237324,-0.02181315146971649,0.11533920245254649,9.654252730362442e-32,0.03758866586049467,normal,0.5483584703385295,0.014166958912872119
262,RSENA,5270,SPECIAL PURPOSE ACQUISITION COMPANY,SPECIAL PURPOSE ACQUISITION COMPANY,MAIN,0.0,0.505,0.0,0.0,0.0,505000000.0,-0.20385345702235097,-0.04813434801732952,0.2766053410855204,5.813718568907892e-81,0.009841901639269748,normal,0.0,0.0
263,SYSCORP,5173,TRANSPORTATION & LOGISTICS,TRANSPORTATION & LOGISTICS SERVICES,MAIN,0.415,0.42,1.2,0.005,316000.0,504000000.0,-0.3374564393061062,-0.05297980644879099,0.007779084245181366,0.0030818661079082144,0.11377877212868132,normal,2.267615300732009,0.11284515959958163
264,ELSOFT,0090,TECHNOLOGY,TECHNOLOGY EQUIPMENT,MAIN,0.71,0.735,2.08,0.015,712000.0,498139000.0,1.6696575087248628,0.027573688436666105,0.23876787306464578,1.6509493877667118e-68,0.0890023708415699,normal,1.698748075549374,0.03353083847766314
265,MEDIA,4502,TELECOMMUNICATIONS & MEDIA,MEDIA,MAIN,0.45,0.445,-1.11,-0.005,76000.0,493594000.0,1.605027042663286,0.02460962977101673,0.14744384679239841,8.431921214160946e-41,0.11522165148583935,normal,2.1643021078704763,0.12210983358333749
266,HEXTECH,5136,TRANSPORTATION & LOGISTICS,TRANSPORTATION & LOGISTICS SERVICES,MAIN,3.8,3.8,0.0,0.0,353000.0,488866000.0,-1.9069751560532737,-0.11505320905340191,0.12303438335204869,6.955710211153697e-34,0.15199406891825112,normal,2.6843921129634793,0.20924161730280666
267,NTPM,5066,CONSUMER PRODUCTS & SERVICES,HOUSEHOLD GOODS,MAIN,0.43,0.435,-1.14,-0.005,250000.0,488592000.0,1.1315467584089933,0.005428463588208282,0.1969806322450395,1.902703799393984e-55,0.06820674475657741,normal,0.9858584965512946,-0.01905060284768334
268,PERSTIM,5436,INDUSTRIAL PRODUCTS & SERVICES,METALS,MAIN,3.77,3.77,0.0,0.0,0.0,486692000.0,0.9298284217876327,-0.0027265653421084945,0.2478486242784364,1.931240848545022e-71,0.04835771365705452,normal,0.6162052005686929,0.010491344687644677
269,LIIHEN,7089,CONSUMER PRODUCTS & SERVICES,HOUSEHOLD GOODS,MAIN,0.88,0.895,1.7,0.015,107000.0,483300000.0,-0.27485191076866833,-0.05090654257830256,0.012086168722321758,0.0002217450925834957,0.07418524556800181,normal,0.9496033800676064,0.00514661601770694
270,QES,0196,INDUSTRIAL PRODUCTS & SERVICES,"INDUSTRIAL MATERIALS, COMPONENTS & EQUIPMENT",ACE,0.575,0.575,0.0,0.0,1874000.0,479630000.0,0.28114475533186295,-0.028178481855290802,0.0037988497804722714,0.03882464211226444,0.1359192649002482,normal,2.1031115335662522,0.10053179994460759
271,FIMACOR,3107,INDUSTRIAL PRODUCTS & SERVICES,INDUSTRIAL SERVICES,MAIN,1.96,1.94,0.0,0.0,28000.0,475808000.0,-0.09785939066977363,-0.04406661276171493,0.003641990064055991,0.043087935683863744,0.04832194522903943,normal,0.7552850046378806,0.027933188811070764
272,REVENUE,0200,TECHNOLOGY,DIGITAL SERVICES,MAIN,0.995,0.995,-0.5,-0.005,926000.0,474538000.0,0.6096860704930118,-0.015153210437748064,0.03130951797166529,2.331228913539006e-09,0.10124280519092009,normal,1.6373032640052765,-0.018452350886506874
273,HUMEIND,5000,INDUSTRIAL PRODUCTS & SERVICES,BUILDING MATERIALS,MAIN,0.94,0.94,0.53,0.005,41000.0,473410000.0,2.598320975106563,0.06419247219251492,0.23446309205256366,3.9405610788313704e-67,0.14016584306383065,normal,1.3645764692121372,-0.007358235509199229
274,SHL,6017,PROPERTY,PROPERTY,MAIN,1.94,1.94,0.52,0.01,1000.0,469720000.0,0.5162674300303894,-0.019329870571810282,0.15458527612793857,7.350834652599777e-43,0.036043681182190666,normal,0.6270153179890667,0.009397297613035427
275,NCT,0056,PROPERTY,PROPERTY,MAIN,0.435,0.435,0.0,0.0,2774000.0,466921000.0,-0.8349078774706443,-0.07318380180520707,0.05905203548611491,1.4308108802554155e-16,0.0994964298913486,normal,1.7374851752254095,0.0785919862043345
276,ECOFIRS,3557,PROPERTY,PROPERTY,MAIN,0.39,0.39,2.63,0.01,988000.0,458689000.0,-0.6334836257315797,-0.06524347740929527,0.0874424383744104,4.055582168167885e-24,0.0610953236084101,normal,1.3255543621427923,0.027306676850034073
277,CIHLDG,2828,CONSUMER PRODUCTS & SERVICES,FOOD& BEVERAGES,MAIN,2.83,2.83,-0.7,-0.02,4000.0,458460000.0,-0.6326700760871494,-0.06523228315887865,0.04350988300932042,1.6262655796927327e-12,0.08855786769907556,normal,1.476345924886307,0.10635084257100047
278,TONGHER,5010,INDUSTRIAL PRODUCTS & SERVICES,METALS,MAIN,2.91,2.91,1.04,0.03,15000.0,458121000.0,0.628637117630637,-0.014622211877085452,0.08717621483205305,4.7837641151624336e-24,0.060729270123362086,normal,0.8413576625484022,0.05725607444941527
279,GUOCO,1503,PROPERTY,PROPERTY,MAIN,0.0,0.65,0.0,0.0,0.0,455298000.0,1.5157866396622028,0.020731561525570395,0.26728330082272206,7.788509461908147e-78,0.07492448701391206,normal,1.158782308955333,0.01363605572909865
280,OIB,5827,PROPERTY,PROPERTY,MAIN,0.98,0.98,0.0,0.0,124000.0,455284000.0,-0.4660660755217155,-0.05853876080268415,0.03760210258089926,5.518567319217603e-11,0.07039184227645418,normal,1.523227274675096,0.08493386045935125
281,KIPREIT,5280,REAL ESTATE INVESTMENT TRUSTS,REAL ESTATE INVESTMENT TRUSTS,MAIN,0.905,0.9,-0.55,-0.005,530000.0,454770000.0,-0.48246167693995134,-0.059362966184439724,0.09589568341840149,2.0940172867134732e-26,0.04422584460822584,normal,0.38899535151944953,0.030957151127721794
282,MANULFE,1058,FINANCIAL SERVICES,INSURANCE,MAIN,2.13,2.1,-2.33,-0.05,3000.0,454150000.0,0.7191678291238419,-0.011237382629279122,0.15719624290398587,1.2856537318783403e-43,0.04971368700951801,normal,0.6264880634395824,0.001492035471084563
283,POS,4634,TRANSPORTATION & LOGISTICS,TRANSPORTATION & LOGISTICS SERVICES,MAIN,0.575,0.58,-0.85,-0.005,79000.0,454011000.0,14.613098566603794,0.5491592909368777,0.3971219744176361,1.9298531000574264e-125,0.5375249814846216,normal,1.1159904788548456,-0.0446963925348105
284,TEXCHEM,8702,INDUSTRIAL PRODUCTS & SERVICES,DIVERSIFIED INDUSTRIALS,MAIN,3.55,3.6,2.86,0.1,2115000.0,451959000.0,-1.1035285983521617,-0.08322769872421107,0.04923416257458246,5.282258558266377e-14,0.14477403226771132,normal,2.0255696189195866,0.2168531340755866
285,SCGM,7247,INDUSTRIAL PRODUCTS & SERVICES,PACKAGING MATERIALS,MAIN,2.32,2.32,0.0,0.0,89000.0,449151000.0,0.2656380734262825,-0.02932926383066977,0.005806463685221234,0.010601449668319657,0.10377040312385924,normal,1.1065911567899909,-0.021271330033610703
286,CSCSTEL,5094,INDUSTRIAL PRODUCTS & SERVICES,METALS,MAIN,1.17,1.18,0.0,0.0,26000.0,448400000.0,0.4033444829014975,-0.023849109112055622,0.024783104779383655,1.125875485458713e-07,0.07553573234950907,normal,1.2850505409459159,0.07266340168746765
287,BONIA,9288,CONSUMER PRODUCTS & SERVICES,PERSONAL GOODS,MAIN,2.2,2.21,0.91,0.02,342000.0,445474000.0,-0.006924044997912048,-0.040100662105246265,3.4557617391760908e-06,0.9503600269245644,0.11119642038371153,normal,1.894069067129964,0.18600207265074697
288,BESHOM,7668,CONSUMER PRODUCTS & SERVICES,RETAILERS,MAIN,1.48,1.48,-0.67,-0.01,37000.0,444153000.0,2.913844308669533,0.0770969555429169,0.4523126662334076,7.3367551600320365e-149,0.0957231294335843,normal,0.7114721473128676,-0.01030198382270342
289,AYER,2305,PROPERTY,PROPERTY,MAIN,5.91,5.91,0.17,0.01,1000.0,442382000.0,0.12274887257979646,-0.03524209186281421,0.0057292027891551675,0.011134151101361763,0.04827544970258536,normal,0.5803418062889295,0.006331370722916674
290,LGMS,0249,TECHNOLOGY,DIGITAL SERVICES,ACE,0.945,0.97,1.04,0.01,12052000.0,442320000.0,0.19242945400184372,-0.03195171345774438,0.026052551781959404,5.295960364030642e-08,0.03512511439172487,normal,1.0006938805039391,0.04161703033195252
291,WASEONG,5142,ENERGY,"ENERGY INFRASTRUCTURE, EQUIPMENT & SERVICES",MAIN,0.575,0.57,0.0,0.0,91000.0,441686000.0,2.2753394420329593,0.05152860663434364,0.31880743863416366,1.2265155338111366e-95,0.09929342516051662,normal,1.6774909952876174,0.001141037527146338
292,KNM,7164,ENERGY,OTHER ENERGY RESOURCES,MAIN,0.12,0.12,4.35,0.005,6358000.0,441392000.0,2.60475285698246,0.06486784470183277,0.23435810777746457,4.256616405009036e-67,0.140553915048292,normal,2.0456443902104637,-0.0757146610335293
293,IRIS,0010,TECHNOLOGY,SOFTWARE,ACE,0.14,0.135,-3.57,-0.005,4069000.0,440493000.0,1.3944120469135057,0.016408254641272407,0.12397927125768748,3.784882990184151e-34,0.11065660697057561,normal,2.052714894254715,-0.10016473054518338
294,HARBOUR,2062,TRANSPORTATION & LOGISTICS,TRANSPORTATION & LOGISTICS SERVICES,MAIN,1.08,1.09,1.87,0.02,98000.0,436436000.0,-0.7427701450593481,-0.06954161201313942,0.05293079183532705,5.734262331225667e-15,0.0937982366027511,normal,2.043438618496918,0.08937078421160383
295,RUBEREX,7803,INDUSTRIAL PRODUCTS & SERVICES,"INDUSTRIAL MATERIALS, COMPONENTS & EQUIPMENT",MAIN,0.48,0.475,-1.04,-0.005,7396000.0,434864000.0,-0.8342541324285259,-0.07281623595835092,0.02621761122552496,4.801312274213484e-08,0.15178761480642272,normal,2.4171146666126413,-0.14763845637102158
296,EVERGRN,5101,INDUSTRIAL PRODUCTS & SERVICES,WOOD & WOOD PRODUCTS,MAIN,0.52,0.51,-1.92,-0.01,4662000.0,431676000.0,1.8229193032390425,0.03313834221540656,0.2163459169352543,2.049617574970423e-61,0.10357593538839593,normal,1.9078225810938594,0.09793758744529768
297,TANCO,2429,PROPERTY,PROPERTY,MAIN,0.24,0.245,4.26,0.01,7976000.0,428089000.0,-0.6264509754870045,-0.06399139958695738,0.009803150655410464,0.0008875982092037392,0.18796136617238077,normal,3.3993918889472634,0.16827639427582497
298,BAHVEST,0098,CONSUMER PRODUCTS & SERVICES,AGRICULTURAL PRODUCTS,ACE,0.34,0.345,1.47,0.005,166000.0,427724000.0,0.9903699470085564,0.0005537263654432217,0.06771204879867641,7.480621019473808e-19,0.10970920880796997,normal,1.4219395483773873,-0.027840739761850752
299,PERTAMA,8532,CONSUMER PRODUCTS & SERVICES,PERSONAL GOODS,MAIN,0.935,0.985,4.79,0.045,11024000.0,426860000.0,0.07913799088274016,-0.03552788971571963,0.00011225138250061311,0.7227246845814888,0.22298126053515027,normal,1.6733287677895672,0.10322586211320317
300,PESTECH,5219,INDUSTRIAL PRODUCTS & SERVICES,INDUSTRIAL ENGINEERING,MAIN,0.44,0.43,-2.27,-0.01,3681000.0,426655000.0,4.866636271019111,0.15590549067723258,0.44641363403554574,3.0095501974895577e-146,0.16179177062240174,normal,1.6147053252428727,-0.04088909788189543
301,SSTEEL,5665,INDUSTRIAL PRODUCTS & SERVICES,METALS,MAIN,0.69,0.71,2.9,0.02,8000.0,423383000.0,3.567482525197225,0.1034236148296041,0.3438460422492111,8.874786198755775e-105,0.1471249361682877,normal,1.9175848257630281,0.05640785943420301
